wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,buggy,Accuracy_Pred,Accuracy_Pred_Prob,FMeasure_Pred,FMeasure_Pred_Prob,GMean_Pred,GMean_Pred_Prob,Function to be selected,PredictedTechnique,DSF_Prediction,DSF_Pred_Prob
4,1,0,7,12,0,0,7,4,0.333333333,37,0.0,0,0.0,0.4375,0,0,8.0,1,0.75,False,False,0.0,False,0.1,False,0.0,Accuracy,Accuracy,False,9.148004701503478e-05
5,1,0,7,15,0,0,7,5,0.25,51,0.0,0,0.0,0.4,0,0,9.0,3,1.2,False,False,0.0,False,0.2,False,0.2,Accuracy,Accuracy,False,0.0003778492708106877
7,1,0,1,8,15,1,1,7,0.833333333,34,1.0,1,0.0,0.35714285700000004,0,0,3.428571429,1,0.8571,False,False,0.0,False,0.1,False,0.0,Accuracy,Accuracy,False,8.007619225551444e-05
17,1,0,14,19,122,11,3,17,0.919642857,91,1.0,3,0.0,0.16993464100000005,0,0,3.941176471,2,1.0,False,False,0.2,False,0.0,False,0.2,Accuracy,Accuracy,False,0.19984910571954514
6,5,0,8,25,9,1,8,2,0.7,214,1.0,5,0.98940678,0.444444444,0,0,33.66666667,3,1.5,False,False,0.0,False,0.0,False,0.1,Accuracy,Accuracy,False,8.625634328426626e-05
4,1,0,3,7,0,0,3,4,0.333333333,22,0.0,0,0.0,0.5,0,0,4.25,1,0.75,False,False,0.0,False,0.0,False,0.0,Accuracy,Accuracy,False,0.0
6,5,0,5,19,1,2,4,1,0.666666667,197,1.0,2,0.98940678,0.361111111,0,0,30.83333333,5,1.8333,False,False,0.2,False,0.1,False,0.2,Accuracy,Accuracy,False,0.1999356947825016
10,1,0,21,12,0,13,8,9,0.611111111,69,1.0,1,0.0,0.5,0,0,5.7,2,1.0,False,False,0.5,False,0.5,False,0.5,Accuracy,Accuracy,False,0.49999999999999994
2,1,0,4,10,1,0,4,2,2.0,28,0.0,0,0.0,0.5,0,0,13.0,1,0.5,False,False,0.1,False,0.0,False,0.0,Accuracy,Accuracy,False,0.09987112160861178
19,1,0,16,20,153,12,4,19,0.944444444,94,1.0,4,0.0,0.184210526,0,0,3.473684211,1,0.9474,False,False,0.3,True,0.6,True,0.6,Accuracy,Accuracy,False,0.3003699188381711
10,5,0,6,31,17,4,4,2,0.793650794,183,1.0,2,0.983157895,0.28,0,0,16.6,2,1.0,False,False,0.0,False,0.0,False,0.0,Accuracy,Accuracy,False,0.0
1,3,0,3,2,0,3,0,1,2.0,6,1.0,0,1.0,1.0,0,0,4.0,0,0.0,False,False,0.0,False,0.0,False,0.1,Accuracy,Accuracy,False,6.207078088577409e-05
13,1,0,6,14,66,6,0,13,0.916666667,64,1.0,0,0.0,0.487179487,0,0,3.461538462,1,0.9231,False,False,0.2,False,0.1,False,0.0,Accuracy,Accuracy,False,0.1998312222123521
3,5,0,13,20,1,12,12,1,1.0,236,1.0,1,0.995951417,0.444444444,0,0,77.0,1,0.6667,True,False,0.3,False,0.2,False,0.2,Accuracy,Accuracy,False,0.2998949400903713
5,2,0,4,13,0,1,3,5,0.75,64,1.0,0,0.8,0.533333333,1,1,11.2,2,1.0,False,False,0.0,False,0.0,False,0.0,Accuracy,Accuracy,False,0.0
2,1,0,7,2,1,6,1,2,2.0,2,0.0,0,0.0,0.75,0,0,0.0,1,1.0,False,False,0.0,False,0.0,False,0.0,Accuracy,Accuracy,False,0.0
4,5,0,1,17,0,1,0,1,0.666666667,622,1.0,0,0.993617021,1.0,0,0,151.0,2,1.25,False,False,0.1,False,0.0,False,0.0,Accuracy,Accuracy,False,0.0999054329639608
2,1,0,8,2,1,7,1,2,2.0,2,0.0,0,0.0,0.666666667,0,0,0.0,1,1.0,False,False,0.0,False,0.0,False,0.0,Accuracy,Accuracy,False,0.0
8,5,0,4,28,6,2,3,2,0.7142857140000001,148,1.0,1,0.987315011,0.3125,0,0,16.875,2,1.0,False,False,0.0,False,0.0,False,0.0,Accuracy,Accuracy,False,0.0
5,5,0,6,22,0,3,3,3,0.6785714290000001,256,1.0,1,0.991507431,0.6,0,0,48.8,2,1.0,False,False,0.0,False,0.0,False,0.1,Accuracy,Accuracy,False,4.70054712899175e-05
5,2,0,4,14,0,1,3,5,0.75,70,1.0,0,0.8,0.533333333,1,1,12.4,3,1.2,False,False,0.1,False,0.0,False,0.0,Accuracy,Accuracy,False,0.09991654193030071
18,1,0,23,29,105,21,3,18,0.865546218,234,1.0,3,0.0,0.180555556,1,1,11.61111111,16,2.0,True,False,0.4,False,0.5,False,0.2,Accuracy,Accuracy,False,0.39994813115146527
6,5,0,1,19,5,1,0,1,0.75,326,1.0,0,0.98940678,1.0,0,0,52.0,2,1.5,False,False,0.1,False,0.0,False,0.0,Accuracy,Accuracy,False,0.0999211760127615
18,5,0,7,52,101,4,7,2,0.88627451,616,1.0,3,0.964876033,0.27777777800000003,0,0,32.38888889,4,1.5,False,False,0.1,False,0.1,False,0.2,Accuracy,Accuracy,False,0.100041914430929
4,2,0,3,7,4,3,0,2,0.8888888890000001,57,0.333333333,3,0.846153846,0.444444444,1,1,12.5,1,0.5,False,False,0.0,False,0.0,False,0.0,Accuracy,Accuracy,False,0.0
6,5,0,7,22,1,1,7,2,0.52,194,1.0,4,0.991507431,0.583333333,0,0,30.5,3,1.3333,False,False,0.0,False,0.0,False,0.0,Accuracy,Accuracy,False,0.0
1,1,0,0,2,0,0,0,1,2.0,4,0.0,0,0.0,1.0,0,0,3.0,0,0.0,False,False,0.0,False,0.0,False,0.1,Accuracy,Accuracy,False,3.87924789039879e-05
12,5,0,2,35,38,2,1,1,0.79144385,870,1.0,0,0.976987448,0.5,0,0,70.08333333,5,1.9167,True,False,0.0,False,0.1,False,0.0,Accuracy,Accuracy,False,3.139326111927953e-05
4,5,0,8,26,0,1,8,1,0.6,177,1.0,4,0.993617021,0.625,0,0,42.0,2,1.25,False,False,0.0,False,0.0,False,0.1,Accuracy,Accuracy,False,3.696294879793403e-05
27,5,0,13,82,191,5,13,1,0.8814102559999999,1132,1.0,4,0.947261663,0.191358025,0,0,40.03703704,6,1.9259,False,True,0.6,True,0.6,True,0.7,Accuracy,Accuracy,True,0.6000360662991834
4,2,0,6,7,4,6,0,2,0.933333333,79,0.2,5,0.846153846,0.444444444,1,1,17.5,1,0.5,False,False,0.1,False,0.0,False,0.1,Accuracy,Accuracy,False,0.09997071271778349
11,1,0,0,12,45,0,0,11,0.9,54,1.0,0,0.0,0.363636364,0,0,3.454545455,1,0.9091,False,False,0.0,False,0.0,False,0.0,Accuracy,Accuracy,False,0.0
3,1,0,8,3,3,7,1,3,2.0,3,0.0,0,0.0,0.5555555560000001,0,0,0.0,1,1.0,False,False,0.0,False,0.0,False,0.1,Accuracy,Accuracy,False,3.36817307185895e-05
15,7,0,8,38,93,0,8,4,0.928571429,176,1.0,0,0.871287129,0.428571429,1,1,10.6,1,0.8667,False,False,0.4,False,0.1,False,0.5,Accuracy,Accuracy,False,0.39995079904984876
11,1,0,1,12,45,1,1,11,0.9,54,1.0,1,0.0,0.290909091,0,0,3.454545455,1,0.9091,False,False,0.0,False,0.0,False,0.3,Accuracy,Accuracy,False,9.712526792439715e-05
2,1,0,5,2,1,4,1,2,2.0,2,0.0,0,0.0,0.75,0,0,0.0,1,1.0,False,False,0.0,False,0.0,False,0.0,Accuracy,Accuracy,False,0.0
7,1,0,3,13,0,0,3,7,0.166666667,41,0.0,0,0.0,0.428571429,0,0,4.714285714,1,0.8571,False,False,0.0,False,0.1,False,0.0,Accuracy,Accuracy,False,2.5771558841423113e-05
5,2,0,3,8,0,2,1,5,0.75,37,1.0,1,0.636363636,0.4,0,0,5.8,1,0.8,False,False,0.0,False,0.0,False,0.0,Accuracy,Accuracy,False,0.0
16,6,0,47,46,120,36,20,15,1.066666667,204,1.0,0,0.966442953,0.2625,0,0,11.6875,1,0.9375,True,True,0.6,False,0.4,False,0.3,Accuracy,Accuracy,True,0.5998610123281447
2,5,0,1,6,1,1,0,1,2.0,18,1.0,0,0.997863248,1.0,0,0,7.5,1,0.5,False,False,0.0,False,0.0,False,0.2,Accuracy,Accuracy,False,5.841817695902015e-05
14,1,0,13,15,75,12,1,14,0.91025641,68,1.0,1,0.0,0.28571428600000004,0,0,3.428571429,1,0.9286,True,False,0.1,False,0.0,False,0.0,Accuracy,Accuracy,False,0.09994738447810067
2,7,0,1,3,1,0,1,1,2.0,12,0.0,0,0.988764045,1.0,1,1,5.0,1,0.5,False,False,0.0,False,0.0,False,0.0,Accuracy,Accuracy,False,0.0
7,1,0,8,28,1,0,8,7,0.333333333,130,0.0,0,0.0,0.428571429,0,0,17.42857143,3,1.1429,True,False,0.0,False,0.0,False,0.0,Accuracy,Accuracy,False,0.0
4,1,0,3,8,0,0,3,4,0.333333333,23,0.0,0,0.0,0.5,0,0,4.5,1,0.75,False,False,0.0,False,0.0,False,0.0,Accuracy,Accuracy,False,0.0
9,5,0,1,28,22,1,0,1,0.78125,558,1.0,0,0.983157895,1.0,0,0,59.66666667,2,1.6667,False,False,0.0,False,0.1,False,0.1,Accuracy,Accuracy,False,4.894371778736387e-05
13,5,0,5,39,40,3,5,3,0.8240740740000001,432,1.0,2,0.974947808,0.358974359,0,0,31.53846154,3,1.5385,False,False,0.0,False,0.0,False,0.1,Accuracy,Accuracy,False,2.6276822520098883e-05
53,5,0,14,105,1058,5,13,3,0.916239316,2451,1.0,6,0.899807322,0.211320755,0,0,44.39622642,14,1.6604,True,False,0.4,False,0.5,True,0.7,GMean,GMean,True,0.6934403679314083
4,1,0,10,4,6,8,2,4,2.0,4,0.0,0,0.0,0.583333333,0,0,0.0,1,1.0,True,False,0.0,False,0.0,False,0.0,Accuracy,Accuracy,False,0.0
5,1,0,9,7,4,8,1,4,0.75,29,1.0,2,0.0,0.5,0,0,4.4,2,1.0,False,False,0.1,False,0.1,False,0.2,Accuracy,Accuracy,False,0.10002496308416063
4,2,0,4,7,4,4,0,2,0.8888888890000001,57,0.333333333,3,0.846153846,0.444444444,1,1,12.5,1,0.5,False,False,0.0,False,0.0,False,0.0,Accuracy,Accuracy,False,0.0
17,5,0,11,56,56,4,11,1,0.8515625,658,1.0,4,0.966873706,0.235294118,0,0,36.76470588,6,1.9412,False,False,0.4,False,0.3,False,0.3,Accuracy,Accuracy,False,0.3999556552924329
4,2,0,4,7,4,4,0,2,0.8888888890000001,57,0.333333333,3,0.846153846,0.444444444,1,1,12.5,1,0.5,False,False,0.0,False,0.0,False,0.0,Accuracy,Accuracy,False,0.0
