wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,buggy,Accuracy_Pred,Accuracy_Pred_Prob,FMeasure_Pred,FMeasure_Pred_Prob,GMean_Pred,GMean_Pred_Prob,Function to be selected,PredictedTechnique,DSF_Prediction,DSF_Pred_Prob
25.0,1.0,0.0,10.0,58.0,234.0,6.0,4.0,23.0,0.591667,257.0,1.0,1.0,0.0,0.32,0.0,0.0,9.08,2.0,1.16,False,False,0.1,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0025986717676137155
8.0,1.0,0.0,12.0,29.0,0.0,7.0,5.0,8.0,0.0,126.0,1.0,1.0,0.0,0.416667,0.0,0.0,14.625,1.0,0.875,False,False,0.2,False,0.0,False,0.1,FMeasure,FMeasure,False,0.007479917596928641
5.0,1.0,1.0,26.0,11.0,0.0,24.0,2.0,5.0,0.375,41.0,1.0,1.0,0.0,0.466667,0.0,0.0,6.8,1.0,0.8,False,False,0.0,False,0.0,False,0.4,FMeasure,FMeasure,False,0.009147725592713443
3.0,1.0,2.0,7.0,8.0,3.0,7.0,0.0,3.0,2.0,34.0,0.0,0.0,0.0,0.777778,0.0,0.0,10.333333,1.0,0.6667,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
4.0,3.0,0.0,6.0,10.0,4.0,1.0,5.0,1.0,0.666667,27.0,1.0,1.0,0.714286,0.5,1.0,1.0,5.5,1.0,0.5,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
5.0,1.0,1.0,6.0,6.0,0.0,5.0,1.0,5.0,0.5,32.0,1.0,1.0,0.0,0.466667,0.0,0.0,5.0,1.0,0.8,False,True,0.6,False,0.0,False,0.4,FMeasure,FMeasure,False,0.00999639176227089
2.0,1.0,0.0,4.0,3.0,1.0,4.0,1.0,1.0,1.0,8.0,0.0,1.0,0.0,1.0,0.0,0.0,2.5,1.0,0.5,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
1.0,1.0,0.0,4.0,1.0,0.0,3.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
10.0,1.0,0.0,27.0,19.0,15.0,25.0,2.0,10.0,0.755556,138.0,1.0,1.0,0.0,0.23333299999999998,1.0,1.0,12.3,6.0,1.9,False,False,0.3,False,0.0,False,0.0,FMeasure,FMeasure,False,0.007795582712461527
12.0,5.0,0.0,3.0,25.0,66.0,0.0,0.0,12.0,2.0,67.0,0.0,0.0,0.938889,0.47222200000000003,1.0,1.0,4.5833330000000005,1.0,0.9167,False,False,0.5,False,0.3,True,0.6,FMeasure,FMeasure,False,0.31205813773131996
5.0,1.0,0.0,14.0,21.0,0.0,11.0,3.0,5.0,0.0,75.0,1.0,0.0,0.0,0.4,0.0,0.0,13.8,2.0,1.0,False,False,0.3,False,0.0,False,0.2,FMeasure,FMeasure,False,0.012068447169362161
54.0,2.0,0.0,17.0,137.0,1241.0,7.0,0.0,16.0,0.943951,1589.0,1.0,1.0,0.277778,0.20545100000000002,0.0,0.0,27.796296,5.0,1.2037,False,False,0.4,True,0.8,True,0.8,Accuracy,FMeasure,True,0.7896053129295454
5.0,3.0,0.0,4.0,9.0,2.0,1.0,3.0,5.0,0.85,61.0,0.8,0.0,0.777778,0.333333,0.0,0.0,10.2,1.0,0.8,False,False,0.0,False,0.0,False,0.1,FMeasure,FMeasure,False,0.0021018192076352016
37.0,6.0,0.0,26.0,120.0,570.0,2.0,26.0,24.0,0.848765,1123.0,0.666667,0.0,0.8252430000000001,0.12012,4.0,18.0,29.108108,9.0,2.5676,True,True,0.6,False,0.4,True,0.8,FMeasure,FMeasure,False,0.41434506913001773
10.0,1.0,3.0,9.0,15.0,29.0,3.0,6.0,8.0,0.777778,67.0,1.0,1.0,0.0,0.65,0.0,0.0,5.3,2.0,1.0,False,False,0.1,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0025836112220074207
8.0,2.0,0.0,6.0,32.0,20.0,0.0,6.0,4.0,0.5,221.0,1.0,0.0,0.461538,0.4,0.0,0.0,26.375,5.0,2.0,False,False,0.1,False,0.1,False,0.1,FMeasure,FMeasure,False,0.09999999999999999
2.0,2.0,2.0,4.0,5.0,0.0,2.0,2.0,1.0,0.0,19.0,1.0,1.0,0.923077,0.625,0.0,0.0,8.0,1.0,0.5,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
20.0,1.0,0.0,8.0,29.0,108.0,5.0,3.0,20.0,0.809211,188.0,1.0,1.0,0.0,0.23571399999999998,0.0,0.0,8.0,1.0,0.9,False,False,0.3,False,0.1,False,0.2,FMeasure,FMeasure,False,0.1074842749339249
3.0,1.0,2.0,3.0,4.0,1.0,2.0,1.0,2.0,0.0,16.0,1.0,0.0,0.0,0.666667,0.0,0.0,4.0,1.0,0.6667,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
3.0,1.0,0.0,9.0,23.0,0.0,1.0,8.0,2.0,0.0,125.0,1.0,2.0,0.0,0.44444399999999995,0.0,0.0,39.666667,1.0,0.6667,False,False,0.1,False,0.0,False,0.0,FMeasure,FMeasure,False,0.002598671767609958
8.0,1.0,0.0,32.0,104.0,8.0,4.0,29.0,3.0,0.809524,955.0,1.0,2.0,0.0,0.3125,0.0,0.0,118.0,4.0,1.5,True,False,0.0,False,0.5,False,0.4,FMeasure,FMeasure,False,0.48471970976323403
8.0,2.0,0.0,16.0,52.0,16.0,2.0,0.0,5.0,0.666667,336.0,1.0,1.0,0.740741,0.46875,1.0,1.0,40.625,2.0,1.0,False,False,0.5,False,0.5,True,0.6,FMeasure,FMeasure,False,0.5022882551274149
7.0,3.0,0.0,5.0,20.0,9.0,3.0,4.0,5.0,0.733333,110.0,1.0,0.0,0.583333,0.333333,0.0,0.0,14.0,3.0,1.0,False,False,0.0,False,0.4,False,0.1,FMeasure,FMeasure,False,0.38306719329285005
3.0,5.0,2.0,16.0,38.0,3.0,2.0,0.0,1.0,2.0,159.0,0.0,0.0,0.981132,1.0,0.0,0.0,52.0,1.0,0.6667,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
5.0,6.0,0.0,6.0,24.0,2.0,0.0,0.0,5.0,0.625,88.0,1.0,0.0,0.963636,0.7,2.0,2.0,16.2,1.0,0.8,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
9.0,3.0,0.0,20.0,71.0,36.0,1.0,20.0,5.0,2.0,476.0,0.0,0.0,0.631579,0.296296,0.0,0.0,51.888889,9.0,3.1111,False,False,0.4,False,0.2,False,0.4,FMeasure,FMeasure,False,0.20354501414874077
16.0,1.0,0.0,27.0,123.0,120.0,5.0,23.0,2.0,2.0,1851.0,0.0,0.0,0.0,0.204545,0.0,0.0,114.6875,20.0,5.9375,False,False,0.4,False,0.3,True,0.7,FMeasure,FMeasure,False,0.3051247631584186
4.0,1.0,0.0,5.0,22.0,6.0,3.0,2.0,3.0,2.0,100.0,0.0,0.0,0.0,0.416667,0.0,0.0,24.0,3.0,2.0,False,False,0.1,False,0.1,False,0.2,FMeasure,FMeasure,False,0.10111840679977767
23.0,5.0,1.0,10.0,74.0,189.0,1.0,9.0,14.0,0.806818,608.0,1.0,0.0,0.889474,0.23376599999999997,3.0,4.0,25.086957,8.0,1.5652,False,False,0.3,False,0.2,False,0.3,FMeasure,FMeasure,False,0.2017726022852319
7.0,1.0,0.0,7.0,34.0,15.0,1.0,6.0,2.0,0.75,288.0,0.5,1.0,0.0,0.333333,0.0,0.0,39.857143,5.0,1.5714,False,False,0.1,True,0.8,False,0.0,FMeasure,FMeasure,True,0.7864754767222515
10.0,4.0,0.0,10.0,38.0,3.0,1.0,0.0,9.0,0.666667,207.0,1.0,0.0,0.8815790000000001,0.65,1.0,1.0,19.3,2.0,1.0,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
3.0,2.0,0.0,4.0,19.0,0.0,1.0,3.0,3.0,0.0,57.0,1.0,0.0,0.75,0.5,0.0,0.0,17.666667,2.0,1.0,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
1.0,1.0,0.0,5.0,1.0,0.0,3.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
11.0,1.0,0.0,4.0,25.0,23.0,3.0,1.0,7.0,0.766667,215.0,1.0,0.0,0.0,0.24242399999999997,0.0,0.0,18.0,3.0,1.0909,False,False,0.1,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0006555344030848206
4.0,1.0,0.0,2.0,6.0,6.0,1.0,1.0,3.0,1.0,23.0,0.0,1.0,0.0,0.666667,0.0,0.0,4.5,2.0,0.75,False,False,0.0,False,0.0,False,0.03333333333333333,FMeasure,FMeasure,False,0.00037361926759742024
11.0,1.0,0.0,2.0,15.0,17.0,2.0,0.0,11.0,0.725,95.0,1.0,0.0,0.0,0.727273,0.0,0.0,7.2727270000000015,2.0,0.9091,False,False,0.0,False,0.1,False,0.0,FMeasure,FMeasure,False,0.0982240388056111
18.0,1.0,0.0,23.0,83.0,151.0,18.0,5.0,15.0,0.9705879999999999,638.0,1.0,0.0,0.0,0.194118,0.0,0.0,34.333333,5.0,1.5556,False,True,0.6,False,0.1,False,0.1,FMeasure,FMeasure,False,0.10327610478391029
11.0,5.0,2.0,7.0,27.0,49.0,2.0,0.0,10.0,0.8,85.0,1.0,0.0,0.944134,0.345455,2.0,2.0,6.636364,2.0,1.0,False,False,0.1,False,0.2,False,0.5,FMeasure,FMeasure,False,0.20270723395190207
4.0,2.0,0.0,4.0,13.0,0.0,1.0,0.0,3.0,0.333333,41.0,1.0,1.0,0.8125,0.583333,1.0,2.0,9.0,1.0,0.75,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
12.0,2.0,0.0,7.0,29.0,30.0,2.0,5.0,11.0,0.757576,171.0,1.0,1.0,0.388889,0.25,1.0,1.0,12.75,2.0,1.1667,False,False,0.1,False,0.1,False,0.0,FMeasure,FMeasure,False,0.09888255207407207
5.0,5.0,0.0,6.0,15.0,10.0,3.0,3.0,5.0,2.0,48.0,0.0,0.0,1.0,0.5,0.0,0.0,8.6,0.0,0.0,False,False,0.0,False,0.0,False,0.2,FMeasure,FMeasure,False,0.0022365967932120186
35.0,4.0,0.0,16.0,103.0,429.0,0.0,0.0,28.0,0.8941180000000001,824.0,0.933333,1.0,0.663366,0.314286,2.0,4.0,22.114286,2.0,1.0,True,False,0.2,False,0.4,True,0.6,GMean,GMean,True,0.5764366789208647
11.0,1.0,0.0,6.0,19.0,1.0,5.0,2.0,11.0,0.45,67.0,1.0,1.0,0.0,0.318182,0.0,0.0,4.909091,1.0,0.9091,False,False,0.1,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0006566723857526741
74.0,1.0,0.0,40.0,190.0,2181.0,13.0,30.0,72.0,0.882991,1443.0,1.0,8.0,0.0,0.06756799999999999,0.0,0.0,18.175676,6.0,1.4189,True,False,0.5,True,0.9,True,0.7,FMeasure,FMeasure,True,0.8951437953926878
9.0,2.0,0.0,19.0,39.0,34.0,8.0,13.0,5.0,0.9375,178.0,0.5,1.0,0.3,0.328125,1.0,1.0,18.555556,1.0,0.7778,True,False,0.1,False,0.2,False,0.4,FMeasure,FMeasure,False,0.20157952830080864
13.0,1.0,7.0,28.0,37.0,44.0,23.0,6.0,6.0,0.555556,172.0,1.0,1.0,0.0,0.201923,1.0,1.0,12.0,5.0,1.2308,False,False,0.0,False,0.0,False,0.1,FMeasure,FMeasure,False,0.001122201053511167
5.0,1.0,1.0,3.0,13.0,4.0,1.0,2.0,5.0,0.5,48.0,1.0,0.0,0.0,0.4,0.0,0.0,8.4,3.0,1.2,False,False,0.1,False,0.1,False,0.0,FMeasure,FMeasure,False,0.09888212241594205
4.0,1.0,0.0,11.0,17.0,4.0,8.0,3.0,2.0,0.666667,77.0,0.0,1.0,0.0,0.333333,0.0,0.0,18.0,4.0,1.75,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
9.0,1.0,0.0,83.0,9.0,36.0,80.0,3.0,9.0,2.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,False,False,0.0,False,0.0,False,0.2283333333333333,FMeasure,FMeasure,False,0.002552361613897528
7.0,6.0,0.0,3.0,22.0,21.0,0.0,0.0,7.0,2.0,68.0,0.0,0.0,0.967568,0.857143,1.0,1.0,8.714286,3.0,1.1429,False,False,0.0,False,0.0,False,0.2,FMeasure,FMeasure,False,0.0022377231640269466
15.0,2.0,0.0,9.0,40.0,77.0,3.0,7.0,12.0,0.666667,286.0,1.0,1.0,0.606061,0.5,1.0,1.0,17.866667,2.0,0.9333,False,False,0.0,False,0.1,False,0.1,FMeasure,FMeasure,False,0.09934520018057068
27.0,1.0,0.0,33.0,78.0,219.0,23.0,13.0,24.0,0.737179,394.0,1.0,5.0,0.0,0.150997,0.0,0.0,13.370370000000001,4.0,1.2593,False,False,0.1,False,0.5,False,0.0,FMeasure,FMeasure,False,0.4917880444334594
31.0,1.0,0.0,97.0,31.0,465.0,84.0,16.0,31.0,1.033333,33.0,0.0,0.0,0.0,0.132258,0.0,0.0,0.0,1.0,1.0,False,False,0.0,False,0.1,False,0.1,FMeasure,FMeasure,False,0.0993444363861112
9.0,2.0,0.0,17.0,28.0,22.0,9.0,8.0,7.0,0.5,127.0,1.0,1.0,0.3,0.25,1.0,1.0,12.888889,2.0,1.0,False,False,0.1,False,0.1,False,0.3,FMeasure,FMeasure,False,0.10224101825092169
37.0,4.0,0.0,19.0,107.0,526.0,0.0,0.0,30.0,0.909259,659.0,0.933333,0.0,0.6504850000000001,0.32973,2.0,3.0,16.405405,3.0,1.0270000000000001,False,False,0.2,False,0.2,False,0.0,FMeasure,FMeasure,False,0.1977629321914162
2.0,1.0,0.0,3.0,16.0,1.0,2.0,1.0,1.0,2.0,98.0,0.0,0.0,0.0,0.5,0.0,0.0,48.0,7.0,3.5,False,False,0.2,False,0.1,False,0.0,FMeasure,FMeasure,False,0.09953355054370402
15.0,4.0,0.0,13.0,64.0,57.0,0.0,0.0,14.0,0.8214290000000001,411.0,1.0,0.0,0.82716,0.306667,1.0,2.0,26.0,5.0,1.2,True,False,0.2,False,0.3,False,0.3,FMeasure,FMeasure,False,0.2993432853718638
2.0,1.0,0.0,30.0,65.0,0.0,1.0,29.0,2.0,0.0,412.0,1.0,3.0,0.0,0.571429,0.0,0.0,203.5,1.0,0.5,False,False,0.1,False,0.2,False,0.4,FMeasure,FMeasure,False,0.20158029094350394
8.0,1.0,5.0,6.0,22.0,6.0,5.0,1.0,6.0,0.761905,145.0,1.0,0.0,0.0,0.541667,0.0,0.0,16.375,2.0,1.125,False,False,0.1,False,0.0,False,0.1,FMeasure,FMeasure,False,0.001776960518600281
5.0,2.0,2.0,6.0,14.0,2.0,2.0,4.0,4.0,0.75,60.0,1.0,2.0,0.75,0.333333,0.0,0.0,10.2,1.0,0.8,False,False,0.0,False,0.1,False,0.1,FMeasure,FMeasure,False,0.09934412431650262
7.0,1.0,0.0,10.0,63.0,21.0,2.0,8.0,5.0,2.0,1034.0,0.0,0.0,0.0,0.28571399999999997,0.0,0.0,146.71428600000004,10.0,4.8571,False,False,0.3,False,0.5,False,0.3,FMeasure,FMeasure,False,0.49645845703248204
14.0,1.0,1.0,2.0,19.0,79.0,1.0,1.0,7.0,0.807692,97.0,1.0,0.0,0.0,0.28571399999999997,0.0,0.0,5.5,2.0,1.0,False,False,0.1,False,0.3,False,0.1,FMeasure,FMeasure,False,0.29644467869453717
20.0,1.0,2.0,4.0,30.0,142.0,2.0,2.0,18.0,0.763158,183.0,1.0,0.0,0.0,0.5,0.0,0.0,7.95,2.0,1.05,False,False,0.2,False,0.0,False,0.2,FMeasure,FMeasure,False,0.0035392606936883895
5.0,1.0,0.0,13.0,30.0,4.0,3.0,10.0,3.0,0.25,149.0,1.0,1.0,0.0,0.5,0.0,0.0,28.6,5.0,1.8,False,False,0.1,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0004232382650018276
13.0,2.0,0.0,14.0,35.0,52.0,10.0,4.0,13.0,0.333333,204.0,1.0,2.0,0.388889,0.282051,1.0,1.0,14.538461999999999,5.0,1.2308,False,False,0.0,False,0.2,False,0.0,FMeasure,FMeasure,False,0.19841225481165992
12.0,1.0,0.0,7.0,63.0,64.0,2.0,0.0,5.0,1.049587,939.0,1.0,0.0,0.0,0.345238,0.0,0.0,76.333333,1.0,0.9167,False,True,0.7,False,0.5,True,0.6,FMeasure,FMeasure,False,0.5012182318933228
2.0,4.0,0.0,2.0,18.0,0.0,1.0,1.0,2.0,0.0,99.0,1.0,0.0,0.9838709999999999,0.666667,1.0,1.0,47.5,3.0,1.5,False,False,0.0,False,0.0,False,0.1,FMeasure,FMeasure,False,0.00037027733926899963
5.0,1.0,0.0,7.0,26.0,4.0,1.0,6.0,3.0,0.0,158.0,1.0,0.0,0.0,0.525,0.0,0.0,30.2,4.0,1.8,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
6.0,1.0,0.0,27.0,6.0,15.0,26.0,2.0,6.0,2.0,6.0,0.0,0.0,0.0,0.541667,0.0,0.0,0.0,1.0,1.0,False,False,0.0,False,0.0,False,0.1,FMeasure,FMeasure,False,0.00037022499543778873
4.0,1.0,0.0,4.0,5.0,6.0,3.0,1.0,2.0,1.0,17.0,0.0,1.0,0.0,0.666667,0.0,0.0,3.0,1.0,0.5,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
11.0,2.0,0.0,7.0,12.0,25.0,5.0,2.0,11.0,0.8,74.0,1.0,1.0,0.28571399999999997,0.29090900000000003,0.0,0.0,5.272727,1.0,0.9091,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
12.0,1.0,0.0,19.0,12.0,66.0,13.0,6.0,12.0,2.0,12.0,0.0,0.0,0.0,0.31666700000000003,0.0,0.0,0.0,1.0,1.0,False,False,0.4,False,0.3,True,0.7,FMeasure,FMeasure,False,0.3019039525175987
1.0,1.0,0.0,7.0,1.0,0.0,6.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
6.0,1.0,0.0,21.0,6.0,15.0,17.0,5.0,6.0,2.0,6.0,0.0,0.0,0.0,0.37037,0.0,0.0,0.0,1.0,1.0,False,False,0.4,False,0.0,False,0.1,FMeasure,FMeasure,False,0.002062667622941967
2.0,1.0,0.0,15.0,34.0,0.0,1.0,14.0,2.0,0.0,326.0,1.0,2.0,0.0,0.6,0.0,0.0,161.0,13.0,6.5,False,False,0.1,False,0.1,False,0.1,FMeasure,FMeasure,False,0.1
5.0,2.0,0.0,10.0,44.0,0.0,3.0,7.0,5.0,0.5,305.0,1.0,2.0,0.833333,0.6,1.0,1.0,59.4,1.0,0.8,True,True,0.7,False,0.2,False,0.2,Accuracy,Accuracy,True,0.6902540877305827
4.0,4.0,2.0,5.0,8.0,6.0,5.0,0.0,4.0,2.0,20.0,0.0,0.0,1.0,0.666667,0.0,0.0,4.0,0.0,0.0,False,False,0.0,False,0.1,False,0.0,FMeasure,FMeasure,False,0.09920819817786061
5.0,1.0,0.0,6.0,17.0,10.0,4.0,2.0,4.0,2.0,112.0,0.0,0.0,0.0,0.25,0.0,0.0,21.4,3.0,1.6,False,False,0.2,False,0.0,False,0.1,FMeasure,FMeasure,False,0.0012186832689553952
8.0,1.0,0.0,3.0,35.0,20.0,2.0,1.0,4.0,0.809524,303.0,1.0,0.0,0.0,0.357143,0.0,0.0,36.5,4.0,1.25,True,False,0.3,True,0.7,False,0.3,FMeasure,FMeasure,True,0.6968286036107514
8.0,1.0,0.0,2.0,13.0,14.0,2.0,0.0,6.0,0.571429,69.0,1.0,0.0,0.0,0.625,0.0,0.0,7.375,3.0,1.25,False,False,0.0,False,0.1,False,0.3,FMeasure,FMeasure,False,0.10031755777706121
5.0,1.0,0.0,2.0,22.0,8.0,1.0,1.0,5.0,0.5,97.0,1.0,0.0,0.0,0.4,0.0,0.0,18.2,1.0,0.6,False,False,0.2,False,0.0,False,0.2,FMeasure,FMeasure,False,0.0015843392240376302
5.0,1.0,0.0,3.0,6.0,6.0,0.0,3.0,5.0,0.75,24.0,1.0,2.0,0.0,0.466667,0.0,0.0,3.4,1.0,0.8,False,False,0.2,False,0.2,False,0.2,FMeasure,FMeasure,False,0.2
3.0,1.0,0.0,2.0,6.0,1.0,2.0,0.0,1.0,0.5,21.0,1.0,0.0,0.0,0.5,0.0,0.0,5.6666669999999995,2.0,0.6667,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
4.0,1.0,0.0,12.0,5.0,0.0,12.0,1.0,4.0,0.5,24.0,1.0,1.0,0.0,0.5,0.0,0.0,4.5,1.0,0.75,False,False,0.025,False,0.0,False,0.0,FMeasure,FMeasure,False,0.00010572449955500106
4.0,2.0,0.0,3.0,11.0,6.0,1.0,2.0,4.0,2.0,48.0,0.0,0.0,0.727273,0.666667,1.0,1.0,11.0,2.0,1.0,False,False,0.0,False,0.0,False,0.1,FMeasure,FMeasure,False,0.000371136556272969
3.0,6.0,0.0,3.0,7.0,3.0,0.0,0.0,3.0,2.0,17.0,0.0,0.0,0.98895,1.0,1.0,1.0,4.6666669999999995,1.0,0.6667,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
8.0,1.0,0.0,8.0,8.0,28.0,3.0,5.0,8.0,2.0,8.0,0.0,0.0,0.0,0.458333,0.0,0.0,0.0,1.0,1.0,False,False,0.3,False,0.1,False,0.26666666666666666,FMeasure,FMeasure,False,0.10146296227824299
6.0,1.0,0.0,1.0,7.0,3.0,1.0,0.0,6.0,0.6,34.0,1.0,0.0,0.0,0.555556,0.0,0.0,4.3333330000000005,1.0,0.6667,False,False,0.0,False,0.0,False,0.1,FMeasure,FMeasure,False,0.0003709648554953047
3.0,1.0,0.0,8.0,20.0,1.0,2.0,6.0,3.0,0.0,155.0,1.0,0.0,0.0,0.44444399999999995,0.0,0.0,50.0,4.0,2.0,False,False,0.1,False,0.0,False,0.1,FMeasure,FMeasure,False,0.0007932448736889002
3.0,3.0,0.0,5.0,9.0,0.0,1.0,4.0,3.0,0.833333,40.0,0.666667,2.0,0.875,0.5,0.0,0.0,11.333333,1.0,0.6667,False,False,0.0,False,0.1,False,0.0,FMeasure,FMeasure,False,0.09920722051928439
1.0,3.0,0.0,4.0,2.0,0.0,1.0,3.0,1.0,2.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,0.0,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
