wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,buggy,Accuracy_Pred,Accuracy_Pred_Prob,FMeasure_Pred,FMeasure_Pred_Prob,GMean_Pred,GMean_Pred_Prob,Function to be selected,PredictedTechnique,DSF_Prediction,DSF_Pred_Prob
5,4,0,3,8,10,0,3,5,2.0,28,0.0,0,0.953488372,0.6,1,4,4.6,1,0.8,True,True,1.0,True,1.0,True,1.0,Accuracy,Accuracy,True,0.9999999999999998
2,1,0,0,2,1,0,0,2,2.0,2,0.0,0,0.0,0.75,0,0,0.0,1,1.0,False,False,0.0,False,0.0,False,0.0,Accuracy,Accuracy,False,0.0
10,1,0,0,10,45,0,0,10,1.111111111,13,0.0,0,0.0,0.4,0,0,0.0,1,1.0,False,False,0.0,False,0.0,False,0.2,Accuracy,Accuracy,False,0.001531028243868353
6,1,0,0,36,15,0,0,0,0.933333333,304,0.333333333,0,0.0,0.333333333,0,0,49.16666667,1,0.8333,True,False,0.0,False,0.3,False,0.3,Accuracy,Accuracy,False,0.0033285315575256923
4,1,0,0,4,6,0,0,4,2.0,4,0.0,0,0.0,1.0,0,0,0.0,1,1.0,False,False,0.0,False,0.1,False,0.0,Accuracy,Accuracy,False,0.0011092763092516846
8,1,0,1,14,0,1,0,5,0.14285714300000002,574,0.0,0,0.0,0.520833333,0,0,70.375,8,5.625,True,True,0.8,True,1.0,True,0.7,Accuracy,Accuracy,True,0.8000943268534163
13,4,0,3,16,78,0,3,13,2.0,72,0.0,0,0.872340426,0.538461538,1,7,4.538461538,1,0.9231,True,True,1.0,True,1.0,True,1.0,Accuracy,Accuracy,True,1.0
6,1,0,0,6,15,0,0,6,2.0,6,0.0,0,0.0,1.0,0,0,0.0,1,1.0,False,False,0.0,False,0.1,False,0.0,Accuracy,Accuracy,False,0.000912073799676369
36,4,0,6,58,630,1,6,35,1.0,471,1.0,2,0.728682171,0.214285714,0,0,12.02777778,7,2.0,True,True,1.0,True,1.0,True,1.0,Accuracy,Accuracy,True,1.0
24,3,1,17,122,0,1,16,21,0.8560719640000001,1567,0.931034483,7,0.651515152,0.25,3,10,63.08333333,4,1.0833,True,True,1.0,True,0.9,True,1.0,Accuracy,Accuracy,True,0.9995987208758029
2,1,0,2,2,1,1,1,2,2.0,2,0.0,0,0.0,0.75,0,0,0.0,1,1.0,True,True,1.0,True,1.0,True,1.0,Accuracy,Accuracy,True,0.9999999999999999
6,3,1,4,21,3,3,2,4,0.96,255,0.4,0,0.9375,0.611111111,3,3,40.66666667,3,1.3333,True,True,1.0,True,1.0,True,1.0,Accuracy,Accuracy,True,1.0
11,1,0,5,37,0,0,5,11,0.716666667,332,1.0,3,0.0,0.318181818,0,0,28.63636364,1,0.9091,True,True,1.0,True,0.7,True,0.9,Accuracy,Accuracy,True,0.9980879312116646
5,4,0,3,8,10,0,3,5,2.0,28,0.0,0,0.953488372,0.6,1,4,4.6,1,0.8,True,True,1.0,True,1.0,True,1.0,Accuracy,Accuracy,True,0.9999999999999998
8,4,0,26,12,0,25,1,8,0.28571428600000004,64,1.0,0,0.818181818,0.4375,0,0,6.75,1,0.5,True,True,0.9,True,0.8,True,1.0,Accuracy,Accuracy,True,0.9003069436285792
4,4,0,6,20,0,1,6,1,0.666666667,118,0.5,0,0.962025316,0.5,3,11,28.0,6,2.0,True,True,1.0,True,1.0,True,1.0,Accuracy,Accuracy,True,1.0000000000000002
2,1,0,0,2,1,0,0,2,2.0,2,0.0,0,0.0,0.75,0,0,0.0,1,1.0,False,False,0.0,False,0.0,False,0.0,Accuracy,Accuracy,False,0.0
13,4,0,2,21,78,0,2,13,2.0,103,0.0,0,0.886792453,0.403846154,0,0,6.923076922999999,3,1.2308,True,True,1.0,True,1.0,True,1.0,Accuracy,Accuracy,True,1.0
3,4,0,2,7,3,0,2,3,2.0,19,0.0,0,0.979166667,0.666666667,0,0,5.333333333,1,0.6667,True,True,1.0,True,1.0,True,1.0,Accuracy,Accuracy,True,0.9999999999999998
12,2,0,6,50,24,1,6,5,2.0,719,0.0,0,0.52173913,0.321428571,1,9,58.91666667,10,3.1667,True,True,1.0,True,1.0,True,1.0,Accuracy,Accuracy,True,1.0
12,1,1,0,22,66,0,0,11,2.0,100,0.0,0,0.0,0.238095238,0,0,7.333333333,1,0.9167,False,False,0.0,False,0.1,False,0.1,Accuracy,Accuracy,False,0.0011402641780559773
2,2,0,9,3,1,8,1,1,1.0,18,0.0,0,1.0,1.0,0,0,6.5,0,0.0,True,True,0.8400000000000001,True,0.9,True,0.8,Accuracy,Accuracy,True,0.8399930304357847
16,1,0,0,16,120,0,0,16,2.0,16,0.0,0,0.0,0.5,0,0,0.0,1,1.0,False,False,0.0,False,0.0,False,0.0,Accuracy,Accuracy,False,0.0
18,4,0,3,25,153,0,3,18,0.941176471,102,1.0,1,0.846846847,0.481481481,0,0,4.6111111110000005,2,1.0,True,True,1.0,True,1.0,True,1.0,Accuracy,Accuracy,True,1.0000000000000002
2,1,0,2,2,1,1,1,2,2.0,2,0.0,0,0.0,0.75,0,0,0.0,1,1.0,True,True,1.0,True,1.0,True,1.0,Accuracy,Accuracy,True,0.9999999999999999
9,4,0,3,12,36,0,3,9,2.0,50,0.0,0,0.911111111,0.5555555560000001,1,5,4.555555556,1,0.8889,True,True,1.0,True,1.0,True,1.0,Accuracy,Accuracy,True,0.9999999999999998
1,1,0,7,1,0,7,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,True,True,0.74,True,1.0,True,0.7,Accuracy,Accuracy,True,0.7416807911335712
19,4,0,3,24,171,0,3,19,2.0,107,0.0,0,0.82,0.394736842,1,6,4.631578947,1,0.9474,True,True,1.0,True,1.0,True,1.0,Accuracy,Accuracy,True,1.0
32,1,0,16,80,0,2,14,29,0.850806452,814,1.0,6,0.0,0.184750733,0,0,23.9375,1,0.9063,True,True,0.8,True,1.0,True,0.9,Accuracy,Accuracy,True,0.8015107896433724
1,1,0,8,1,0,5,3,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,False,True,1.0,True,1.0,True,1.0,Accuracy,Accuracy,True,1.0
1,4,0,5,2,0,5,0,1,2.0,13,0.0,0,1.0,1.0,0,0,7.0,0,0.0,True,True,1.0,True,0.8,True,0.7,Accuracy,Accuracy,True,0.9948274791116999
27,4,0,2,35,351,0,2,27,2.0,171,0.0,0,0.783333333,0.37962963,0,0,5.333333333,3,1.1111,True,True,1.0,True,1.0,True,1.0,Accuracy,Accuracy,True,1.0
7,4,0,3,10,21,0,3,7,2.0,39,0.0,0,0.931818182,0.571428571,1,6,4.571428571,1,0.8571,True,True,1.0,True,1.0,True,1.0,Accuracy,Accuracy,True,0.9999999999999999
9,2,0,5,30,20,1,4,7,0.615384615,619,0.923076923,1,0.3,0.301587302,0,0,66.33333333,1,0.7778,True,True,1.0,True,1.0,True,0.9,Accuracy,Accuracy,True,0.9992917686050219
13,1,0,0,13,78,0,0,13,2.0,13,0.0,0,0.0,0.461538462,0,0,0.0,1,1.0,False,False,0.0,False,0.0,False,0.0,Accuracy,Accuracy,False,0.0
3,1,0,2,5,1,1,1,2,1.0,41,1.0,1,0.0,0.75,0,0,12.0,3,1.0,True,True,0.9,True,0.8,True,0.8,Accuracy,Accuracy,True,0.8985229914838984
3,4,0,2,6,3,0,2,3,2.0,17,0.0,0,0.979166667,0.5,0,0,4.666666667,1,0.6667,True,True,1.0,True,1.0,True,1.0,Accuracy,Accuracy,True,1.0
18,2,1,7,82,119,2,5,11,0.529411765,1240,0.5,0,0.8235294120000001,0.20855615,1,8,67.77777778,2,0.7778,True,True,1.0,True,1.0,True,1.0,Accuracy,Accuracy,True,1.0000000000000002
8,1,0,1,13,4,1,0,7,0.571428571,424,1.0,0,0.0,0.5,0,0,51.75,1,0.75,True,True,0.8,True,0.7,True,0.9,Accuracy,Accuracy,True,0.79984682659558
44,3,1,17,131,588,1,16,39,0.925581395,1328,1.0,7,0.5,0.101674641,3,6,28.84090909,2,1.0,True,True,1.0,True,1.0,True,1.0,Accuracy,Accuracy,True,1.0
2,1,0,0,2,1,0,0,2,2.0,2,0.0,0,0.0,0.75,0,0,0.0,1,1.0,False,False,0.0,False,0.0,False,0.0,Accuracy,Accuracy,False,0.0
19,4,0,2,24,171,0,2,19,2.0,105,0.0,0,0.8392857140000001,0.394736842,0,0,4.526315789,1,0.9474,True,True,1.0,True,1.0,True,1.0,Accuracy,Accuracy,True,0.9999999999999999
34,3,0,59,83,541,55,9,29,0.96969697,1017,0.8,5,0.7333333329999999,0.284848485,2,4,28.61764706,7,2.2059,True,True,1.0,True,1.0,True,1.0,Accuracy,Accuracy,True,1.0
12,1,6,14,18,50,8,6,11,0.936363636,98,0.9,4,0.0,0.25,0,0,6.333333333,1,0.9167,True,True,0.8,True,1.0,True,1.0,Accuracy,Accuracy,True,0.8011047528535198
15,4,0,3,38,105,1,2,15,2.0,195,0.0,0,0.87037037,0.32,1,1,12.0,6,1.7333,True,True,1.0,True,1.0,True,1.0,Accuracy,Accuracy,True,1.0
4,1,0,2,4,6,1,1,4,2.0,4,0.0,0,0.0,0.75,0,0,0.0,1,1.0,True,True,1.0,True,1.0,True,1.0,Accuracy,Accuracy,True,1.0
6,1,0,0,6,15,0,0,6,2.0,6,0.0,0,0.0,0.75,0,0,0.0,1,1.0,False,False,0.0,False,0.0,False,0.0,Accuracy,Accuracy,False,0.0
7,3,3,11,22,21,5,6,4,2.0,217,0.0,0,0.84375,0.333333333,0,0,30.0,1,0.7143,True,True,1.0,True,1.0,True,1.0,Accuracy,Accuracy,True,1.0
6,1,0,2,6,15,1,1,6,2.0,6,0.0,0,0.0,0.75,0,0,0.0,1,1.0,True,True,1.0,True,1.0,True,1.0,Accuracy,Accuracy,True,1.0
3,1,0,0,3,3,0,0,3,2.0,3,0.0,0,0.0,0.666666667,0,0,0.0,1,1.0,False,False,0.0,False,0.0,False,0.0,Accuracy,Accuracy,False,0.0
10,1,1,3,21,19,1,2,8,0.488888889,195,1.0,1,0.0,0.35,0,0,18.0,4,1.4,True,True,1.0,True,1.0,True,1.0,Accuracy,Accuracy,True,1.0000000000000002
25,1,0,57,66,190,18,39,17,0.901515152,1159,0.409090909,14,0.0,0.136111111,0,0,44.48,3,1.08,True,True,1.0,True,1.0,True,0.9,Accuracy,Accuracy,True,0.9998003851645555
5,4,0,3,8,10,0,3,5,2.0,28,0.0,0,0.953488372,0.6,1,4,4.6,1,0.8,True,True,1.0,True,1.0,True,1.0,Accuracy,Accuracy,True,1.0
1,1,0,3,1,0,1,2,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,True,True,0.6,True,0.8,True,0.8,Accuracy,Accuracy,True,0.6010057662686594
0,1,0,3,0,0,1,2,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,True,True,0.9,True,1.0,True,1.0,Accuracy,Accuracy,True,0.9004746181898673
5,3,2,2,7,10,2,0,5,2.0,20,0.0,0,0.944444444,0.6,0,0,3.0,1,0.2,True,True,0.9,True,1.0,True,0.7,Accuracy,Accuracy,True,0.8999516423287998
9,4,0,2,13,36,0,2,9,2.0,52,0.0,0,0.921568627,0.5555555560000001,1,1,4.777777778,1,0.8889,True,True,1.0,True,1.0,True,1.0,Accuracy,Accuracy,True,0.9999999999999999
18,1,1,6,28,25,5,1,18,0.647058824,390,1.0,1,0.0,0.17901234600000002,0,0,20.22222222,1,0.9444,True,True,0.8,True,1.0,True,0.9,Accuracy,Accuracy,True,0.8009015438373414
5,1,0,0,5,10,0,0,5,2.0,5,0.0,0,0.0,0.7,0,0,0.0,1,1.0,False,False,0.1,False,0.0,False,0.0,Accuracy,Accuracy,False,0.09944738799801611
44,3,9,18,71,766,9,9,5,0.98089701,1970,1.0,0,0.391304348,0.193181818,1,6,43.13636364,20,2.5682,True,True,1.0,True,1.0,True,1.0,Accuracy,Accuracy,True,1.0
38,1,0,0,38,703,0,0,38,2.0,38,0.0,0,0.0,0.355263158,0,0,0.0,1,1.0,False,False,0.0,False,0.1,False,0.0,Accuracy,Accuracy,False,0.00035157960348936414
0,1,0,5,0,0,3,2,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,True,True,0.9,True,1.0,True,1.0,Accuracy,Accuracy,True,0.9004625559115012
6,1,0,0,6,15,0,0,6,2.0,6,0.0,0,0.0,0.4166666670000001,0,0,0.0,1,1.0,False,False,0.0,False,0.0,False,0.0,Accuracy,Accuracy,False,0.0
11,1,0,5,11,55,2,3,11,1.1,16,0.0,0,0.0,0.327272727,0,0,0.0,1,1.0,True,True,1.0,True,0.9,True,1.0,Accuracy,Accuracy,True,0.9996473639355866
4,2,0,2,16,0,0,2,4,0.333333333,89,1.0,0,0.884615385,0.583333333,1,1,21.0,1,0.75,True,True,1.0,True,0.8,True,1.0,Accuracy,Accuracy,True,0.9992940430640264
2,1,0,2,2,1,1,1,2,2.0,2,0.0,0,0.0,0.75,0,0,0.0,1,1.0,True,True,1.0,True,1.0,True,1.0,Accuracy,Accuracy,True,1.0
3,4,0,2,6,3,0,2,3,2.0,17,0.0,0,0.979166667,0.666666667,0,0,4.666666667,1,0.6667,True,True,1.0,True,1.0,True,1.0,Accuracy,Accuracy,True,1.0000000000000002
3,1,0,0,3,3,0,0,3,2.0,3,0.0,0,0.0,0.666666667,0,0,0.0,1,1.0,True,False,0.0,False,0.0,False,0.0,Accuracy,Accuracy,False,0.0
4,4,0,7,8,6,2,5,4,2.0,29,0.0,0,1.0,0.5,0,0,6.25,0,0.0,True,True,1.0,True,0.9,True,0.9,Accuracy,Accuracy,True,0.999449268861041
1,1,0,3,1,0,1,2,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,True,True,0.6,True,0.8,True,0.8,Accuracy,Accuracy,True,0.6010057662686594
3,1,0,0,14,3,0,0,2,2.0,102,0.0,0,0.0,0.333333333,0,0,33.0,1,0.6667,True,True,0.8,False,0.3,False,0.4,Accuracy,Accuracy,True,0.797439932032654
63,1,3,22,79,1617,22,2,36,0.956575682,531,0.846153846,1,0.0,0.147619048,0,0,7.222222222,5,1.4127,True,True,1.0,True,1.0,True,0.9,Accuracy,Accuracy,True,0.9998004036493154
5,2,0,4,12,0,2,2,2,0.0,55,1.0,1,0.666666667,0.45,1,2,9.8,2,1.0,True,True,1.0,True,1.0,True,1.0,Accuracy,Accuracy,True,1.0000000000000002
9,1,0,9,22,18,7,2,3,1.028846154,366,0.153846154,1,0.0,0.317460317,0,0,38.22222222,17,4.6667,True,True,0.9,True,1.0,True,1.0,Accuracy,Accuracy,True,0.900552295121435
4,3,0,6,16,0,1,6,1,0.666666667,82,0.5,0,0.96,0.5,2,8,19.0,3,1.25,True,True,1.0,True,1.0,True,1.0,Accuracy,Accuracy,True,1.0
3,4,1,3,4,3,2,2,3,1.5,13,0.0,0,0.967741935,0.5555555560000001,1,4,3.0,1,0.6667,True,True,1.0,True,1.0,True,1.0,Accuracy,Accuracy,True,1.0
18,1,1,0,19,153,0,0,18,2.0,40,0.0,0,0.0,0.28571428600000004,0,0,1.222222222,1,0.9444,False,False,0.2,False,0.2,False,0.0,Accuracy,Accuracy,False,0.19960055957359657
3,3,0,4,10,0,1,4,1,0.75,50,0.5,0,0.961538462,0.5555555560000001,2,3,15.0,1,0.6667,True,True,1.0,True,1.0,True,1.0,Accuracy,Accuracy,True,1.0
2,1,0,0,2,1,0,0,2,2.0,2,0.0,0,0.0,1.0,0,0,0.0,1,1.0,False,False,0.014285714285714284,False,0.0,False,0.0,Accuracy,Accuracy,False,0.0142038382452398
10,2,0,13,35,0,3,10,8,0.377777778,537,1.0,0,0.611111111,0.3,1,2,52.2,4,1.3,True,True,1.0,True,1.0,True,1.0,Accuracy,Accuracy,True,1.0
8,4,0,16,12,0,15,1,8,0.28571428600000004,64,1.0,0,0.818181818,0.4375,0,0,6.75,1,0.5,True,True,0.9,True,0.9,True,1.0,Accuracy,Accuracy,True,0.9001997993781146
12,1,0,6,12,66,2,4,12,1.090909091,16,0.0,0,0.0,0.231481481,0,0,0.0,1,1.0,False,True,0.8,True,1.0,True,0.9,Accuracy,Accuracy,True,0.8009081864814815
2,1,0,2,2,1,1,1,2,2.0,2,0.0,0,0.0,0.75,0,0,0.0,1,1.0,True,True,1.0,True,1.0,True,1.0,Accuracy,Accuracy,True,1.0
3,4,0,2,7,3,0,2,3,2.0,19,0.0,0,0.979166667,0.666666667,0,0,5.333333333,1,0.6667,True,True,1.0,True,1.0,True,1.0,Accuracy,Accuracy,True,1.0000000000000002
4,1,0,6,6,0,5,1,4,0.964912281,142,0.0,1,0.0,0.35714285700000004,0,0,29.75,3,1.75,True,True,0.9,True,0.7,True,0.7,Accuracy,Accuracy,True,0.8988935820095152
22,1,0,0,22,231,0,0,22,2.0,22,0.0,0,0.0,0.281818182,0,0,0.0,1,1.0,False,False,0.0,False,0.0,False,0.0,Accuracy,Accuracy,False,0.0
7,1,0,22,7,21,22,0,7,2.0,7,0.0,0,0.0,1.0,0,0,0.0,1,1.0,False,True,1.0,True,0.9,True,0.6,Accuracy,Accuracy,True,0.9988494468911387
3,1,0,5,3,3,4,1,3,2.0,3,0.0,0,0.0,0.666666667,0,0,0.0,1,1.0,False,True,0.9,True,0.9,True,1.0,Accuracy,Accuracy,True,0.9000721634532352
42,1,0,3,67,375,2,1,29,0.780487805,2031,1.0,0,0.0,0.226480836,0,0,47.07142857,33,3.1429,True,True,0.8,True,0.8,True,1.0,Accuracy,Accuracy,True,0.800399567657269
7,4,0,3,10,21,0,3,7,2.0,39,0.0,0,0.931818182,0.571428571,1,6,4.571428571,1,0.8571,True,True,1.0,True,1.0,True,1.0,Accuracy,Accuracy,True,1.0
8,1,0,16,21,26,3,14,2,0.928571429,691,1.0,3,0.0,0.3125,0,0,84.875,15,7.875,True,True,0.9,True,1.0,True,1.0,Accuracy,Accuracy,True,0.9005527373824691
11,4,0,3,14,55,0,3,11,2.0,61,0.0,0,0.891304348,0.545454545,1,6,4.545454545,1,0.9091,True,True,1.0,True,1.0,True,1.0,Accuracy,Accuracy,True,1.0000000000000002
1,1,0,4,2,0,3,1,1,2.0,16,0.0,1,0.0,1.0,0,0,12.0,0,0.0,True,True,1.0,True,0.9,True,0.6,Accuracy,Accuracy,True,0.9988476721756979
66,1,0,38,230,489,1,37,49,0.933687003,3681,1.0,25,0.0,0.116742081,0,0,53.45454545,11,1.5758,True,True,1.0,True,1.0,True,0.9,Accuracy,Accuracy,True,0.9998002490262619
63,1,1,28,98,1703,6,22,27,0.933870968,3757,0.98,10,0.0,0.095959596,0,0,57.84126984,28,3.2222,True,True,1.0,True,1.0,True,0.9,Accuracy,Accuracy,True,0.9998002105294608
18,2,0,6,35,0,6,1,1,0.6806722690000001,2128,0.14285714300000002,1,0.734375,0.361111111,1,7,116.8333333,17,8.0,True,True,0.9,True,1.0,True,1.0,Accuracy,Accuracy,True,0.9005360148029203
6,3,0,0,11,0,0,0,6,0.0,52,1.0,0,0.894736842,0.5555555560000001,1,1,7.5,3,0.6667,False,False,0.2,False,0.1,False,0.5,Accuracy,Accuracy,False,0.2002785277768792
8,1,0,0,8,28,0,0,8,2.0,8,0.0,0,0.0,0.75,0,0,0.0,1,1.0,False,False,0.0,False,0.0,False,0.0,Accuracy,Accuracy,False,0.0
3,1,0,6,3,3,3,3,3,2.0,3,0.0,0,0.0,0.666666667,0,0,0.0,1,1.0,True,True,0.9,True,0.7,True,0.9,Accuracy,Accuracy,True,0.8994290152159733
27,4,0,2,33,351,0,2,27,2.0,151,0.0,0,0.783333333,0.388888889,0,0,4.592592593,1,0.963,True,True,1.0,True,1.0,True,1.0,Accuracy,Accuracy,True,1.0
10,1,0,11,10,45,10,1,10,1.111111111,15,0.0,0,0.0,0.466666667,0,0,0.0,1,1.0,True,True,0.9,True,1.0,True,0.9,Accuracy,Accuracy,True,0.9003325520230091
7,4,0,3,10,21,0,3,7,2.0,39,0.0,0,0.931818182,0.571428571,1,6,4.571428571,1,0.8571,True,True,1.0,True,1.0,True,1.0,Accuracy,Accuracy,True,1.0
2,1,0,0,2,1,0,0,2,2.0,2,0.0,0,0.0,0.75,0,0,0.0,1,1.0,False,False,0.0,False,0.0,False,0.0,Accuracy,Accuracy,False,0.0
18,1,0,0,18,153,0,0,18,2.0,18,0.0,0,0.0,0.5,0,0,0.0,1,1.0,False,False,0.0,True,0.8,False,0.3,Accuracy,Accuracy,False,0.0032604385603344508
6,2,0,22,48,5,2,21,0,0.933333333,706,0.666666667,2,0.666666667,0.375,1,2,116.1666667,52,10.3333,True,True,1.0,True,1.0,True,1.0,Accuracy,Accuracy,True,1.0000000000000002
6,1,0,4,19,13,1,3,5,0.0,104,1.0,0,0.0,0.625,0,0,16.16666667,3,1.0,True,True,0.6,True,0.8,True,0.6,Accuracy,Accuracy,True,0.6006642196225005
3,1,0,0,5,1,0,0,2,0.5,14,0.0,0,0.0,0.5,0,0,3.333333333,1,0.3333,True,False,0.1,False,0.5,False,0.4,Accuracy,Accuracy,False,0.10191217521332993
7,4,0,3,10,21,0,3,7,2.0,39,0.0,0,0.931818182,0.571428571,1,6,4.571428571,1,0.8571,True,True,1.0,True,1.0,True,1.0,Accuracy,Accuracy,True,1.0
1,4,0,0,2,0,0,0,1,2.0,5,0.0,0,1.0,1.0,0,0,4.0,0,0.0,False,False,0.0,False,0.0,False,0.1,Accuracy,Accuracy,False,0.00020638622648591634
35,1,0,0,35,595,0,0,35,2.0,35,0.0,0,0.0,0.371428571,0,0,0.0,1,1.0,False,False,0.0,False,0.0,False,0.0,Accuracy,Accuracy,False,0.0
19,1,0,0,19,171,0,0,19,2.0,19,0.0,0,0.0,0.438596491,0,0,0.0,1,1.0,False,False,0.0,False,0.5,False,0.1,Accuracy,Accuracy,False,0.0018644365425893876
15,4,0,3,18,105,0,3,15,2.0,83,0.0,0,0.854166667,0.533333333,1,6,4.533333333,1,0.9333,True,True,1.0,True,0.9,True,1.0,Accuracy,Accuracy,True,0.9996677041984744
3,1,0,2,4,1,2,0,3,0.5,29,0.0,0,0.0,0.666666667,0,0,7.666666667,1,0.6667,True,True,0.8,True,0.8,True,0.7,Accuracy,Accuracy,True,0.7997964735182357
23,4,0,2,26,253,0,2,23,2.0,127,0.0,0,0.810344828,0.52173913,0,0,4.52173913,1,0.9565,True,True,1.0,True,0.9,True,1.0,Accuracy,Accuracy,True,0.9996678126483901
0,1,0,1,0,0,1,0,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,True,True,0.9,True,0.8,True,0.6,Accuracy,Accuracy,True,0.8991980764914952
12,1,0,3,22,0,3,1,6,0.53030303,332,0.0,0,0.0,0.35,0,0,26.16666667,8,2.75,True,True,1.0,True,1.0,True,1.0,Accuracy,Accuracy,True,1.0
