wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,buggy,Accuracy_Pred,Accuracy_Pred_Prob,FMeasure_Pred,FMeasure_Pred_Prob,GMean_Pred,GMean_Pred_Prob,Function to be selected,PredictedTechnique,DSF_Prediction,DSF_Pred_Prob
1,1,0,7,1,0,7,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,False,False,0.0,False,0.0,False,0.3,FMeasure,FMeasure,False,0.002896982879054974
2,1,1,3,10,0,1,2,1,0.0,44,1.0,0,0.857142857,0.75,1,1,20.0,2,1.0,False,False,0.5,True,0.6,False,0.2,FMeasure,FMeasure,True,0.5884328115190454
6,0,0,21,54,9,2,19,3,0.4,309,1.0,0,0.0,0.457142857,0,0,50.33333333,4,1.6667,False,False,0.1,False,0.1,False,0.1,FMeasure,FMeasure,False,0.10000000000000005
1,1,0,2,3,0,1,1,1,2.0,7,0.0,0,1.0,1.0,0,0,6.0,0,0.0,False,False,0.0,False,0.0,False,0.1,FMeasure,FMeasure,False,0.0013890630296648086
7,2,0,8,8,15,2,8,7,0.7222222220000001,45,1.0,3,0.846153846,0.35714285700000004,1,20,5.0,1,0.8571,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
3,1,0,9,18,0,2,7,2,0.5,61,1.0,0,0.0,0.666666667,0,0,18.66666667,1,0.3333,False,False,0.5,False,0.1,False,0.2,FMeasure,FMeasure,False,0.11344839552515809
15,1,1,15,29,45,4,11,12,0.7142857140000001,171,1.0,5,0.0,0.35,0,0,9.933333333,3,1.2,False,False,0.3,False,0.3,False,0.3,FMeasure,FMeasure,False,0.29999999999999993
1,1,0,0,1,0,0,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
5,3,0,9,9,4,2,9,2,0.75,36,1.0,1,0.875,0.3,0,0,5.6,1,0.6,False,False,0.0,False,0.0,False,0.2,FMeasure,FMeasure,False,0.005828723200300095
4,1,0,7,17,6,1,6,4,2.0,39,0.0,0,0.0,0.625,0,0,8.75,1,0.75,False,False,0.0,False,0.1,False,0.0,FMeasure,FMeasure,False,0.09497181359967954
5,3,0,10,18,8,0,10,3,0.25,62,1.0,1,0.897435897,0.4,1,3,11.2,1,0.8,False,False,0.4,False,0.3,False,0.1,FMeasure,FMeasure,False,0.29791706013565455
3,1,0,6,8,3,2,4,2,2.0,31,0.0,0,0.0,0.333333333,0,0,9.333333332999999,1,0.6667,False,False,0.2,False,0.2,False,0.1,FMeasure,FMeasure,False,0.197515608807044
14,4,0,11,37,73,3,9,13,0.634615385,236,1.0,1,0.932291667,0.257142857,1,16,15.57142857,6,1.5,False,False,0.4,False,0.2,False,0.0,FMeasure,FMeasure,False,0.20047400946681448
27,2,6,26,61,105,12,14,22,0.666666667,265,1.0,1,0.537037037,0.113756614,1,3,8.703703704,4,1.0741,True,False,0.4,False,0.2,True,0.6,GMean,FMeasure,False,0.215750985599435
7,2,2,7,10,15,2,5,4,0.333333333,44,1.0,0,0.814814815,0.28571428600000004,0,0,5.1428571430000005,3,1.0,False,False,0.2,False,0.1,False,0.3,FMeasure,FMeasure,False,0.10733716879054146
3,3,0,8,9,0,2,8,2,0.5,44,1.0,3,0.913043478,0.4,0,0,12.66666667,2,1.0,False,False,0.2,True,0.7,False,0.5,FMeasure,FMeasure,True,0.68253884167923
4,3,0,1,6,0,0,1,3,0.0,21,1.0,0,0.921052632,0.625,2,2,4.0,1,0.75,False,False,0.0,False,0.1,False,0.1,FMeasure,FMeasure,False,0.09732733778683798
50,1,0,8,84,1011,5,4,48,0.947648625,726,0.869565217,0,0.0,0.1825,0,0,13.06,9,1.5,False,False,0.4,False,0.4,False,0.5,FMeasure,FMeasure,False,0.4025461626887788
1,1,0,14,1,0,13,2,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,True,False,0.15,False,0.06666666666666668,False,0.4,FMeasure,FMeasure,False,0.07465435205375862
3,1,0,4,9,1,1,3,3,0.0,47,1.0,0,0.0,0.5,0,0,14.33333333,2,1.0,False,False,0.2,False,0.3,False,0.2,FMeasure,FMeasure,False,0.29518095362226116
6,4,0,5,10,15,1,5,5,1.0,43,1.0,0,0.950819672,0.444444444,0,0,6.0,1,0.5,False,False,0.0,False,0.0,False,0.1,FMeasure,FMeasure,False,0.0021835506271854974
3,2,0,1,5,3,0,1,3,2.0,12,0.0,0,0.956521739,0.666666667,1,2,3.0,1,0.3333,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
1,1,0,7,1,0,5,2,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
20,1,0,20,98,178,15,5,12,0.6315789470000001,880,1.0,0,0.0,0.276315789,0,0,42.95,15,2.85,False,True,0.9,True,0.9,True,0.9,FMeasure,FMeasure,True,0.8999999999999999
2,1,0,6,7,1,2,4,1,2.0,21,0.0,0,0.0,0.5,0,0,9.5,1,0.5,False,False,0.3,False,0.3,False,0.0,FMeasure,FMeasure,False,0.2944318913873285
2,5,0,4,7,0,2,2,2,0.0,25,1.0,1,0.944444444,0.666666667,0,0,11.0,1,0.5,True,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
2,1,0,38,2,1,37,1,2,2.0,2,0.0,0,0.0,0.875,0,0,0.0,1,1.0,False,False,0.5,True,0.6,True,0.7,Accuracy,FMeasure,True,0.5996552375593933
4,1,0,4,11,0,1,3,4,0.166666667,67,1.0,0,0.0,0.5,0,0,15.25,2,1.0,False,False,0.1,False,0.4,False,0.1,FMeasure,FMeasure,False,0.38442904308304193
4,1,0,6,4,6,5,2,4,1.333333333,5,0.0,0,0.0,0.5625,0,0,0.0,1,1.0,False,False,0.1,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0026107098692613948
2,1,0,4,4,1,2,2,2,2.0,8,0.0,0,0.0,0.75,0,0,3.0,1,0.5,False,False,0.0,False,0.0,False,0.1,FMeasure,FMeasure,False,0.0018397968537649436
2,5,1,9,9,1,2,8,1,2.0,26,0.0,0,0.972222222,0.666666667,1,1,12.0,1,0.5,False,False,0.1,False,0.0,False,0.1,FMeasure,FMeasure,False,0.005257955675992317
21,2,1,15,52,142,1,14,12,0.828571429,292,1.0,1,0.333333333,0.2,1,2,12.57142857,3,1.0,False,False,0.2,False,0.4,True,0.6,FMeasure,FMeasure,False,0.3995259905181475
2,3,0,7,6,1,0,7,1,2.0,19,0.0,0,0.972222222,0.666666667,1,1,8.5,1,0.5,False,False,0.1,False,0.2,False,0.2,FMeasure,FMeasure,False,0.19746675463661184
2,1,0,4,4,1,1,3,2,2.0,9,0.0,0,0.0,1.0,0,0,3.5,1,0.5,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
8,1,0,7,15,22,3,4,4,0.6190476189999999,100,1.0,1,0.0,0.35416666700000005,0,0,11.125,2,0.875,False,False,0.3,False,0.1,False,0.1,FMeasure,FMeasure,False,0.10555323103493017
3,3,0,10,25,0,1,10,2,0.0,136,1.0,0,0.945945946,0.5,1,1,44.0,2,1.0,False,False,0.3,True,0.6,False,0.4,FMeasure,FMeasure,True,0.5865581764516955
4,2,0,7,6,0,2,5,4,0.0,30,1.0,0,0.95,0.45,1,1,6.25,1,0.5,False,False,0.5,False,0.4,False,0.3,FMeasure,FMeasure,False,0.3998926395526185
6,2,0,4,15,7,0,4,4,0.3,71,1.0,0,0.7777777779999999,0.375,1,1,10.5,2,1.0,False,False,0.0,False,0.2,False,0.1,FMeasure,FMeasure,False,0.1919091192253753
7,1,2,7,23,21,2,5,3,2.0,133,0.0,0,0.0,0.666666667,0,0,18.0,5,1.8571,False,False,0.4,False,0.2,False,0.2,FMeasure,FMeasure,False,0.20556164825619866
1,1,0,0,1,0,0,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
3,1,0,10,22,1,1,9,2,0.5,141,1.0,1,0.0,0.666666667,0,0,45.33333333,6,2.0,False,False,0.3,False,0.5,False,0.4,FMeasure,FMeasure,False,0.491887502542316
5,3,0,5,7,0,1,4,4,0.0,34,1.0,0,0.75,0.533333333,1,1,5.6,1,0.6,True,False,0.4,False,0.4,False,0.3,FMeasure,FMeasure,False,0.39612011442798806
16,1,1,11,43,112,7,4,14,0.6,275,1.0,0,0.0,0.4875,0,0,16.0625,1,0.875,True,False,0.4,False,0.4,True,0.6,GMean,FMeasure,False,0.4050923253775576
1,1,0,0,2,0,0,0,0,2.0,12,0.0,0,0.0,1.0,0,0,3.0,0,0.0,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
1,1,0,16,1,0,15,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,False,False,0.35,False,0.06666666666666668,False,0.4,FMeasure,FMeasure,False,0.08129277739164124
26,3,0,14,61,235,4,11,23,0.7120000000000001,303,1.0,2,0.88,0.188034188,1,3,10.46153846,4,1.1923,False,False,0.4,False,0.2,False,0.2,FMeasure,FMeasure,False,0.2055663348443197
3,2,0,1,5,3,0,1,3,2.0,12,0.0,0,0.956521739,0.666666667,1,2,3.0,1,0.3333,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
6,3,0,16,31,7,2,16,3,0.7333333329999999,108,1.0,1,0.84,0.4,1,1,16.5,3,1.0,False,False,0.2,False,0.2,False,0.1,FMeasure,FMeasure,False,0.1974622587525388
10,4,0,7,17,13,1,6,10,0.5555555560000001,82,1.0,1,0.962365591,0.375,1,1,7.0,2,0.8,False,False,0.1,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0025671968459594526
0,1,0,0,0,0,0,0,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
9,5,3,12,25,0,3,9,8,0.6875,202,1.0,0,0.833333333,0.296296296,0,0,20.77777778,4,1.1111,False,False,0.0,False,0.4,False,0.5,FMeasure,FMeasure,False,0.39141350347071807
5,3,4,11,11,10,4,7,1,2.0,33,0.0,0,0.965517241,0.44,0,0,5.6,1,0.2,True,False,0.2,False,0.1,False,0.1,FMeasure,FMeasure,False,0.10275407671263397
18,1,0,3,27,97,0,3,17,0.774509804,165,1.0,0,0.0,0.17222222199999998,0,0,7.833333333,1,0.8333,False,False,0.2,False,0.0,False,0.1,FMeasure,FMeasure,False,0.008112497533096294
6,3,0,7,34,15,1,7,2,2.0,138,0.0,0,0.807692308,0.4166666670000001,0,0,22.0,2,1.0,False,False,0.3,False,0.4,False,0.4,FMeasure,FMeasure,False,0.3972169414858632
6,2,0,2,9,9,1,1,6,0.2,41,1.0,0,0.5,0.5,0,0,5.666666667,2,0.8333,False,False,0.0,False,0.1,False,0.0,FMeasure,FMeasure,False,0.09853019011448093
2,0,0,5,10,1,1,4,2,2.0,58,0.0,0,0.0,0.75,0,0,28.0,1,0.5,False,False,0.1,False,0.1,False,0.1,FMeasure,FMeasure,False,0.10000000000000002
10,1,2,9,18,9,4,7,10,0.666666667,86,1.0,3,0.0,0.28571428600000004,0,0,7.3,3,1.2,False,False,0.1,False,0.2,False,0.4,FMeasure,FMeasure,False,0.2010288373416761
3,3,0,12,17,3,0,12,1,2.0,67,0.0,0,0.945945946,0.666666667,1,3,21.33333333,1,0.6667,False,False,0.4,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0025990345874010194
6,1,0,4,10,0,1,3,6,0.6,46,1.0,0,0.0,0.333333333,0,0,6.166666667,1,0.8333,False,False,0.2,False,0.1,False,0.1,FMeasure,FMeasure,False,0.10059878238488033
3,3,0,2,4,1,1,1,3,0.5,15,1.0,0,0.818181818,0.666666667,0,0,3.666666667,1,0.6667,False,True,0.9,True,0.8,True,0.9,FMeasure,FMeasure,True,0.8584290285465103
9,1,0,7,9,36,4,3,9,2.0,9,0.0,0,0.0,0.311111111,0,0,0.0,1,1.0,False,False,0.2,False,0.1,False,0.2,FMeasure,FMeasure,False,0.10149293045941073
120,1,0,38,200,6646,14,28,113,0.973345588,1370,0.9375,2,0.0,0.081822203,0,0,9.883333333,33,1.5417,False,True,0.8,False,0.5,True,0.6,FMeasure,FMeasure,False,0.5027900904353525
11,3,0,4,15,35,1,4,10,0.2,62,1.0,0,0.795454545,0.590909091,2,5,4.545454545,1,0.8182,False,False,0.0,False,0.0,False,0.1,FMeasure,FMeasure,False,0.0008380385167973703
20,2,0,8,30,144,2,8,20,0.879699248,148,1.0,0,0.585365854,0.20625,0,0,6.05,2,0.95,False,False,0.4,False,0.2,False,0.1,FMeasure,FMeasure,False,0.20045988953065186
15,2,0,8,17,99,3,7,15,0.761904762,89,1.0,3,0.70212766,0.253333333,1,20,4.733333333,1,0.9333,False,False,0.1,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0006522223263578548
5,3,0,6,9,8,1,6,4,0.75,36,1.0,0,0.897435897,0.4,1,1,6.0,1,0.8,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
4,1,0,6,7,4,1,5,4,0.333333333,22,1.0,0,0.0,0.5,0,0,4.25,1,0.75,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
4,2,0,3,7,4,2,1,2,0.962962963,111,0.111111111,9,0.857142857,0.444444444,1,1,24.5,1,0.5,False,False,0.0,False,0.1,False,0.1,FMeasure,FMeasure,False,0.09934955339853517
10,2,0,73,24,41,72,2,8,0.977777778,259,0.2,9,0.6,0.37037037,1,1,23.9,4,1.8,False,True,0.9,True,1.0,True,0.6,FMeasure,FMeasure,True,0.9959743574248708
29,1,0,18,57,314,3,17,27,0.920634921,201,1.0,2,0.0,0.144827586,0,0,5.620689655,2,0.9655,False,False,0.1,False,0.5,False,0.3,FMeasure,FMeasure,False,0.49571333684228674
4,0,1,7,7,4,5,2,4,0.666666667,24,1.0,0,0.0,0.5,0,0,4.75,1,0.5,False,False,0.1,False,0.0,False,0.1,FMeasure,FMeasure,False,0.0014214268231269181
53,2,1,24,87,1296,9,19,44,0.684615385,614,1.0,3,0.215384615,0.240566038,1,1,10.49056604,9,1.2642,True,False,0.3,False,0.5,True,0.6,GMean,GMean,True,0.5870797141699658
6,2,2,6,12,0,2,4,4,0.0,38,1.0,0,0.736842105,0.666666667,1,1,5.166666667,1,0.8333,False,False,0.4,False,0.3,False,0.3,FMeasure,FMeasure,False,0.30058720922415355
5,3,0,4,10,8,1,4,4,0.5,36,1.0,0,0.921052632,0.36,1,2,6.0,1,0.6,False,False,0.0,False,0.0,False,0.1,FMeasure,FMeasure,False,0.0008210967600476012
9,1,7,11,17,24,7,4,5,0.375,125,1.0,2,0.0,0.444444444,0,0,12.66666667,2,1.0,False,False,0.3,False,0.5,False,0.1,FMeasure,FMeasure,False,0.4953340558476161
3,5,0,4,10,0,1,3,3,0.5,34,1.0,1,0.894736842,0.5555555560000001,0,0,9.666666667000001,1,0.6667,True,False,0.2,False,0.0,False,0.1,FMeasure,FMeasure,False,0.0012340958236210743
3,1,0,6,6,3,4,2,2,2.0,23,0.0,0,0.0,0.833333333,0,0,6.666666667,2,1.0,False,False,0.2,False,0.0,False,0.1,FMeasure,FMeasure,False,0.0014272134262899327
11,1,2,10,28,49,4,8,9,0.6,118,1.0,0,0.0,0.25974026,0,0,9.636363636,2,1.0,False,False,0.2,False,0.4,False,0.2,FMeasure,FMeasure,False,0.3970121595219346
2,3,0,4,4,1,0,4,1,2.0,9,0.0,0,0.923076923,0.75,1,1,3.5,1,0.5,True,False,0.5,True,0.7,True,1.0,FMeasure,FMeasure,True,0.7013790584602903
5,3,0,9,21,0,1,8,4,0.875,106,0.5,1,0.88,0.4375,0,0,19.4,1,0.6,True,False,0.1,False,0.2,False,0.3,FMeasure,FMeasure,False,0.20019125475333485
3,1,0,2,15,3,1,1,0,2.0,63,0.0,0,0.0,0.5,0,0,20.0,1,0.6667,False,False,0.2,False,0.1,False,0.1,FMeasure,FMeasure,False,0.10065178839175898
2,1,0,9,2,1,8,1,2,2.0,2,0.0,0,0.0,0.75,0,0,0.0,1,1.0,False,False,0.0,False,0.1,False,0.1,FMeasure,FMeasure,False,0.09962743571414329
7,3,0,8,13,0,3,5,5,0.166666667,41,1.0,1,0.814814815,0.476190476,1,1,4.714285714,1,0.7143,True,False,0.1,False,0.0,False,0.2,FMeasure,FMeasure,False,0.0016417320962951502
1,1,0,7,1,0,5,2,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,False,False,0.0,False,0.0,False,0.0,FMeasure,FMeasure,False,0.0
20,1,0,16,20,190,3,14,20,2.0,20,0.0,0,0.0,0.225,0,0,0.0,1,1.0,False,False,0.4,False,0.3,False,0.1,FMeasure,FMeasure,False,0.2989622020377873
1,1,0,2,3,0,1,1,1,2.0,7,0.0,0,1.0,1.0,0,0,6.0,0,0.0,False,False,0.075,False,0.1,False,0.0,FMeasure,FMeasure,False,0.09891255381371394
7,1,0,11,14,11,4,7,7,0.444444444,66,1.0,2,0.0,0.4,0,0,8.0,1,0.5714,False,False,0.2,False,0.2,False,0.1,FMeasure,FMeasure,False,0.19915621053889868
8,2,27,32,16,0,27,5,6,0.28571428600000004,47,1.0,1,0.666666667,0.34375,1,1,4.75,1,0.875,False,True,0.6,True,0.9,True,0.8,FMeasure,FMeasure,True,0.8972051109359528
12,1,0,20,24,66,7,13,11,2.0,74,0.0,0,0.0,0.333333333,0,0,5.166666667,1,0.9167,True,False,0.0,False,0.0,False,0.3,FMeasure,FMeasure,False,0.0025297627653590566
4,1,0,8,4,6,5,3,4,2.0,4,0.0,0,0.0,0.75,0,0,0.0,1,1.0,False,False,0.0,False,0.1,False,0.2,FMeasure,FMeasure,False,0.10019488799006272
16,1,1,8,31,112,2,6,12,0.8,150,1.0,2,0.0,0.266666667,0,0,8.125,3,1.25,True,False,0.4,False,0.3,False,0.4,FMeasure,FMeasure,False,0.3014949273351689
5,1,0,7,17,2,1,6,4,0.625,68,1.0,1,0.0,0.4375,0,0,12.2,5,1.4,False,False,0.1,False,0.0,False,0.1,FMeasure,FMeasure,False,0.0014916985770294087
27,3,0,32,60,245,19,16,24,0.835164835,345,1.0,1,0.8844221109999999,0.16923076899999998,1,6,11.51851852,3,1.0741,False,True,0.7,True,0.6,True,0.6,FMeasure,FMeasure,True,0.6006503058984025
10,1,0,11,18,21,0,11,9,0.5555555560000001,97,1.0,4,0.0,0.211111111,0,0,8.3,1,0.9,False,False,0.5,False,0.4,False,0.2,FMeasure,FMeasure,False,0.3989655641022782
