wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,buggy,Accuracy_Pred,Accuracy_Pred_Prob,FMeasure_Pred,FMeasure_Pred_Prob,GMean_Pred,GMean_Pred_Prob,Function to be selected,PredictedTechnique,DSF_Prediction,DSF_Pred_Prob
7,2,0,9,20,5,2,8,3,0.796296296,191,0.0,4,0.28571428600000004,0.27777777800000003,0,0,25.0,8,1.7143,False,True,0.7,True,0.9,False,0.5,GMean,GMean,False,0.5093105591835642
3,2,0,5,6,3,1,4,3,2.0,18,0.0,0,0.5,0.666666667,0,0,5.0,1,0.6667,False,True,0.6,True,0.6,False,0.4,GMean,GMean,False,0.4062466908169246
1,2,0,14,2,0,11,3,0,2.0,11,0.0,1,1.0,1.0,0,0,9.0,0,0.0,False,False,0.3,False,0.1,False,0.4,GMean,GMean,False,0.39377652426202586
7,1,1,13,46,0,2,12,7,0.69047619,357,1.0,2,0.0,0.30952381,0,0,49.0,1,0.8571,True,True,0.8,True,1.0,True,0.8,GMean,GMean,True,0.8030513928091708
18,1,0,30,39,0,28,3,17,0.81372549,432,0.833333333,2,0.0,0.426470588,0,0,22.66666667,5,2.4444,False,False,0.5,True,0.9,True,0.9,Accuracy,Accuracy,False,0.5009696448150054
12,1,0,3,12,66,3,0,12,2.0,12,0.0,0,0.0,0.583333333,0,0,0.0,1,1.0,True,False,0.3,False,0.0,True,0.6,GMean,GMean,True,0.5859661947106949
5,1,0,5,12,0,4,1,0,0.6785714290000001,95,0.0,2,0.0,0.533333333,0,0,16.6,1,0.8,False,False,0.4,False,0.2,False,0.4,GMean,GMean,False,0.39694318406492757
5,4,0,8,20,0,2,6,0,0.625,389,1.0,2,0.833333333,0.325,1,1,76.0,5,2.0,True,True,0.7,True,0.8,False,0.4,GMean,GMean,False,0.4109348932328366
23,1,0,31,57,203,25,6,18,0.934343434,565,0.222222222,0,0.0,0.22173913,0,0,23.17391304,3,1.4783,True,True,0.8,True,1.0,True,1.0,GMean,GMean,True,0.9967555734170809
1,1,0,19,1,0,18,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,False,True,0.9,True,0.8,True,0.8,GMean,GMean,True,0.8016188330002593
9,1,0,9,51,14,3,6,5,0.703125,414,0.75,2,0.0,0.303571429,0,0,44.11111111,4,1.0,False,True,0.8,True,1.0,True,0.8,GMean,GMean,True,0.8030545350353947
6,2,0,12,12,1,1,11,6,0.64,173,1.0,6,0.921568627,0.35,0,0,26.16666667,6,1.5,False,True,0.9,True,0.7,True,0.7,GMean,GMean,True,0.7032111953011363
35,2,0,16,103,317,3,16,28,0.81372549,865,0.8888888890000001,0,0.688679245,0.152380952,1,10,23.45714286,3,1.0571,True,True,1.0,True,0.9,True,1.0,GMean,GMean,True,0.9984746013424189
8,3,0,2,23,26,0,2,6,0.928571429,155,0.0,0,0.913793103,0.5,0,0,18.125,1,0.625,True,True,0.7,False,0.2,False,0.3,Accuracy,Accuracy,True,0.6988012378016333
2,1,0,5,5,0,1,5,2,1.166666667,31,0.0,4,0.0,0.666666667,0,0,11.5,1,0.5,False,True,0.6,True,0.6,True,0.6,GMean,GMean,True,0.6
11,2,0,11,37,3,3,10,6,0.7571428570000001,281,0.0,3,0.4,0.2125,0,0,23.90909091,5,1.5455,False,True,0.8,True,1.0,True,0.6,GMean,GMean,True,0.6093365571239989
5,1,1,8,6,10,6,3,0,2.0,8,0.0,0,0.0,0.466666667,0,0,0.6,1,0.8,False,False,0.0,False,0.0,False,0.0,GMean,GMean,False,0.0
9,2,0,10,26,0,3,8,8,0.3125,143,0.0,2,0.6,0.222222222,2,4,14.66666667,5,1.3333,True,True,0.9,True,1.0,True,1.0,GMean,GMean,True,0.998391519561363
7,3,0,7,21,9,2,6,6,0.7777777779999999,120,0.333333333,1,0.705882353,0.333333333,2,3,15.71428571,6,1.7143,True,True,1.0,True,1.0,True,1.0,GMean,GMean,True,1.0
3,1,2,5,4,3,4,2,1,2.0,6,0.0,0,0.0,0.666666667,0,0,1.0,1,0.6667,False,False,0.1,False,0.3,False,0.0,GMean,GMean,False,0.0058396023857697505
12,2,0,9,39,0,1,8,11,0.454545455,480,1.0,2,0.545454545,0.229166667,2,2,38.66666667,13,2.6667,True,True,1.0,True,0.9,True,0.8,GMean,GMean,True,0.8047420106665076
14,3,0,5,29,53,1,4,6,0.692307692,514,1.0,1,0.541666667,0.333333333,1,4,34.92857143,14,2.2857,True,True,0.8,True,1.0,True,1.0,GMean,GMean,True,0.996766915134462
6,1,5,19,19,13,18,1,5,1.0,119,0.333333333,0,0.0,0.6,0,0,18.33333333,1,0.6667,True,True,0.8,True,0.8,True,1.0,GMean,GMean,True,0.9937218046149929
7,2,0,14,30,0,2,13,4,0.25,136,0.0,2,0.5,0.28571428600000004,0,0,18.14285714,1,0.8571,False,False,0.5,True,1.0,True,0.6,Accuracy,Accuracy,False,0.5011580480219449
14,3,0,7,31,0,1,7,12,0.461538462,182,1.0,1,0.566666667,0.196428571,2,2,11.85714286,6,1.2857,True,True,1.0,True,0.9,True,1.0,GMean,GMean,True,0.9984752938313689
3,1,1,14,4,0,13,1,3,0.666666667,25,0.333333333,1,0.0,0.583333333,0,0,6.333333333,1,0.6667,True,False,0.5,True,0.6,True,0.6,FMeasure,FMeasure,True,0.5973120528119097
3,3,0,11,13,1,1,10,3,1.0,88,1.0,1,0.666666667,0.533333333,1,3,28.0,3,1.6667,True,True,0.7,True,0.7,False,0.5,GMean,GMean,False,0.5062926909239213
3,1,6,28,5,3,25,3,3,2.0,15,0.0,0,0.0,0.833333333,0,0,4.0,1,0.6667,True,True,0.8,False,0.5,False,0.5,Accuracy,Accuracy,True,0.7992729534480436
13,1,0,17,14,78,11,8,12,1.041666667,20,0.0,1,0.0,0.427083333,0,0,0.384615385,1,0.9231,True,True,0.9,True,1.0,True,0.7,GMean,GMean,True,0.7078359850820125
18,1,7,40,22,147,40,0,17,0.921568627,314,1.0,0,0.0,0.25,0,0,16.27777778,1,0.9444,True,True,0.9,True,1.0,True,0.9,GMean,GMean,True,0.9015314576955913
13,1,6,16,19,70,15,1,11,0.729166667,121,1.0,0,0.0,0.7692307690000001,0,0,8.0,2,1.0,True,True,0.8,True,0.9,True,0.7,GMean,GMean,True,0.7046618343874552
2,4,0,8,9,1,2,6,0,2.0,64,0.0,0,0.952380952,0.583333333,1,1,31.0,1,0.5,True,True,0.6,False,0.4,False,0.4,Accuracy,Accuracy,True,0.5995161914988553
3,2,0,4,6,0,2,3,3,0.333333333,44,0.0,3,0.5,0.466666667,0,0,12.66666667,3,1.3333,False,False,0.3,False,0.3,False,0.4,GMean,GMean,False,0.3968575107279259
14,1,1,23,29,67,10,22,12,0.897435897,199,0.333333333,12,0.0,0.403846154,0,0,12.35714286,1,0.8571,True,True,0.8,True,0.9,True,0.8,GMean,GMean,True,0.8015246554164376
2,1,0,2,3,1,0,2,2,2.0,7,0.0,0,0.0,0.75,0,0,2.5,1,0.5,False,False,0.0,False,0.4,False,0.3,GMean,GMean,False,0.2985738595107397
36,1,0,23,77,92,18,5,8,0.776870748,1568,0.523809524,1,0.0,0.182857143,1,1,41.97222222,4,1.3056,True,True,1.0,True,1.0,True,1.0,GMean,GMean,True,0.9999999999999999
17,2,2,4,33,42,3,1,10,0.6953125,478,0.625,0,0.548387097,0.302083333,1,5,26.64705882,8,1.2941,False,True,0.6,False,0.5,False,0.5,FMeasure,FMeasure,False,0.501709050661201
5,2,0,2,8,8,2,0,3,0.5,90,0.0,0,0.7142857140000001,0.45,1,2,16.4,3,1.2,False,False,0.3,False,0.2,False,0.2,GMean,GMean,False,0.2012504719872244
26,1,0,13,58,0,0,13,22,0.344,719,1.0,4,0.0,0.184615385,0,0,26.26923077,2,1.1538,True,True,0.9,True,0.8,True,0.9,GMean,GMean,True,0.8991006916502976
5,2,0,3,19,0,1,2,5,0.375,100,0.0,0,0.5,0.466666667,1,2,18.6,1,0.8,False,False,0.2,False,0.4,False,0.2,GMean,GMean,False,0.20194162570055457
3,1,3,11,4,3,10,1,0,2.0,6,0.0,0,0.0,0.5555555560000001,0,0,1.0,1,0.6667,False,False,0.2,False,0.3,False,0.0,GMean,GMean,False,0.005193986422850477
11,1,0,18,11,55,6,12,11,2.0,11,0.0,0,0.0,0.263636364,0,0,0.0,1,1.0,True,True,0.7,True,0.9,True,0.6,GMean,GMean,True,0.6039483192259139
4,2,0,4,5,0,1,3,3,0.666666667,65,0.666666667,1,0.7777777779999999,0.476190476,0,0,14.5,4,2.0,False,False,0.1,False,0.3,False,0.5,GMean,GMean,False,0.49324486965327147
19,1,3,29,25,167,26,3,18,0.962962963,343,1.0,1,0.0,0.25,0,0,16.89473684,1,0.8947,True,True,1.0,True,1.0,True,0.7,GMean,GMean,True,0.7064395496977569
20,2,0,9,46,102,2,8,16,0.578947368,454,1.0,2,0.413793103,0.128125,2,4,21.55,7,1.8,True,True,1.0,True,0.8,True,0.8,GMean,GMean,True,0.8025020076826088
4,1,0,2,17,6,2,0,4,2.0,147,0.0,0,0.0,0.333333333,0,0,35.75,1,0.75,True,True,0.6,False,0.4,False,0.3,Accuracy,Accuracy,True,0.5989109279678806
2,2,0,6,4,1,4,2,0,2.0,39,0.0,0,0.923076923,0.666666667,1,3,18.5,4,2.0,True,False,0.2,False,0.2,False,0.3,GMean,GMean,False,0.29785724495358296
6,3,0,3,18,7,1,2,4,0.85,112,0.5,0,0.7,0.4,1,2,17.0,1,0.5,True,True,0.9,True,0.8,True,0.8,GMean,GMean,True,0.8013085232184964
13,2,0,8,22,38,5,3,10,0.658333333,447,0.0,1,0.607142857,0.214285714,1,4,32.61538462,8,2.3846,False,True,0.7,True,0.8,True,0.8,GMean,GMean,True,0.7987530118625825
10,1,0,7,30,0,1,6,6,0.574074074,303,1.0,3,0.0,0.228571429,0,0,28.7,4,1.6,False,True,0.6,True,0.8,True,0.8,GMean,GMean,True,0.7975034855602449
6,1,0,14,6,15,14,0,6,2.0,6,0.0,0,0.0,0.375,0,0,0.0,1,1.0,True,True,0.6,True,0.8,True,0.8,GMean,GMean,True,0.7975186616323894
7,1,3,9,8,21,6,4,0,1.0,15,0.0,1,0.0,0.342857143,0,0,1.0,1,0.8571,False,False,0.1,False,0.0,False,0.2,GMean,GMean,False,0.1969506208865285
10,2,1,2,12,17,1,1,8,0.5555555560000001,185,0.75,0,0.653846154,0.36,1,5,17.1,1,0.9,False,False,0.5,False,0.2,False,0.0,GMean,GMean,False,0.00803456888466906
4,1,0,5,10,4,5,0,0,1.243589744,298,0.0,0,0.0,0.444444444,0,0,67.0,4,1.75,False,False,0.2,False,0.2,False,0.4,GMean,GMean,False,0.3957075750503418
38,4,0,30,97,553,22,10,28,0.93799682,729,0.411764706,1,0.686956522,0.162162162,1,2,17.73684211,6,1.2895,True,True,0.9,True,1.0,True,1.0,GMean,GMean,True,0.9987590732811181
17,2,0,8,28,0,2,6,17,2.0,482,0.0,0,0.709677419,0.307189542,1,6,27.35294118,4,0.8824,True,True,0.9,True,1.0,False,0.5,GMean,GMean,False,0.5094867645726822
6,1,1,3,16,0,1,2,0,0.466666667,178,1.0,1,0.0,0.611111111,0,0,28.16666667,3,1.3333,True,False,0.1,False,0.1,False,0.3,GMean,GMean,False,0.2957263363307061
5,2,0,10,23,6,1,10,2,0.8,185,0.0,3,0.4,0.333333333,0,0,35.0,1,0.6,True,False,0.3,False,0.3,False,0.3,GMean,GMean,False,0.29999999999999993
2,1,0,8,2,1,8,0,2,2.0,2,0.0,0,0.0,1.0,0,0,0.0,1,1.0,False,False,0.4,False,0.5,False,0.4,GMean,GMean,False,0.40089844039298556
2,4,1,2,4,1,1,1,1,2.0,9,0.0,0,0.923076923,0.666666667,1,1,3.5,1,0.5,False,True,0.8,True,0.6,True,0.7,GMean,GMean,True,0.7425231518070614
6,2,0,7,14,15,3,5,5,2.0,57,0.0,0,0.705882353,0.333333333,2,3,8.5,3,1.1667,True,True,0.6,True,0.7,True,1.0,GMean,GMean,True,0.9923102424219221
9,2,0,12,21,24,2,12,5,0.916666667,167,0.0,6,0.363636364,0.270833333,0,0,16.55555556,6,2.0,False,False,0.2,True,0.8,True,0.6,Accuracy,Accuracy,False,0.20318402171689448
12,3,0,10,43,0,4,7,11,0.454545455,292,1.0,0,0.607142857,0.226190476,2,2,23.16666667,7,1.6667,True,True,1.0,True,1.0,True,0.9,GMean,GMean,True,0.9021459051203868
5,1,1,7,6,10,5,2,0,2.0,8,0.0,0,0.0,0.4,0,0,0.6,1,0.8,False,False,0.0,False,0.0,False,0.0,GMean,GMean,False,0.0
2,1,0,17,7,1,17,0,2,2.0,21,0.0,0,0.0,0.5,0,0,9.5,2,1.0,True,True,0.7,True,0.6,False,0.5,GMean,GMean,False,0.5033649387156306
4,3,0,8,12,4,1,7,3,0.666666667,55,1.0,0,0.857142857,0.5,1,1,12.5,2,1.0,True,True,0.6,True,0.7,True,0.7,GMean,GMean,True,0.69875512377848
25,1,0,3,35,196,2,2,10,0.968495935,729,0.707317073,0,0.0,0.214285714,0,0,26.52,3,1.28,False,True,0.8,True,0.8,True,0.8,GMean,GMean,True,0.8
17,1,0,7,53,38,3,6,9,0.767857143,725,0.857142857,3,0.0,0.197916667,0,0,40.82352941,6,1.5294,True,True,0.6,True,1.0,True,0.7,GMean,GMean,True,0.7014434286719996
11,2,0,2,25,0,1,1,11,0.35,98,0.0,1,0.62962963,0.242424242,1,5,7.727272727000001,1,0.9091,False,False,0.4,False,0.3,False,0.3,GMean,GMean,False,0.30011963864361024
8,1,0,1,25,22,1,0,6,0.428571429,126,1.0,0,0.0,0.17857142899999998,0,0,14.625,5,1.375,True,True,0.7,True,0.7,False,0.5,GMean,GMean,False,0.5007099992222492
2,2,0,4,3,1,3,1,2,1.0,16,0.0,0,0.0,0.875,0,0,6.5,0,0.0,True,False,0.0,False,0.0,False,0.3,GMean,GMean,False,0.2989283149214842
6,3,0,2,19,15,2,0,4,1.12,184,0.0,0,0.8125,0.5,1,1,28.83333333,14,2.8333,True,True,0.8,True,0.9,True,0.9,GMean,GMean,True,0.8998802047139047
3,1,1,6,4,3,5,1,0,2.0,6,0.0,0,0.0,1.0,0,0,1.0,1,0.6667,False,False,0.3,False,0.5,False,0.0,GMean,GMean,False,0.0014852985177489756
23,1,0,31,128,39,4,30,0,0.812937063,1901,0.884615385,10,0.0,0.169421488,0,0,80.52173913,6,1.087,True,False,0.5,False,0.5,True,0.8,GMean,GMean,True,0.798935111684295
10,3,0,3,23,0,1,2,8,0.75,143,0.5,0,0.538461538,0.288888889,2,2,12.9,2,0.7,False,True,0.8,False,0.4,False,0.5,FMeasure,FMeasure,False,0.4011704292918891
76,1,0,53,185,1998,18,46,0,0.941202186,2835,0.409836066,12,0.0,0.06986666700000001,0,0,35.5,23,2.0132,True,True,0.8,False,0.5,True,0.9,GMean,GMean,True,0.8989388577879992
8,3,0,4,21,8,0,4,7,0.28571428600000004,116,1.0,1,0.3,0.4375,2,2,13.25,2,1.0,True,True,0.7,True,0.9,True,0.9,GMean,GMean,True,0.8997602672549635
2,1,0,1,7,1,0,1,2,2.0,37,0.0,0,0.0,0.75,0,0,17.5,3,1.5,False,False,0.0,False,0.1,False,0.1,GMean,GMean,False,0.0998839339140084
4,2,4,10,6,0,9,1,2,0.333333333,22,1.0,0,0.7142857140000001,0.75,0,0,4.25,1,0.5,True,True,0.7,False,0.3,True,0.7,GMean,GMean,True,0.699062397128329
3,1,0,0,8,3,0,0,1,1.0,27,0.0,0,0.0,0.333333333,0,0,7.666666667,2,1.0,False,False,0.3,True,0.6,False,0.3,GMean,GMean,False,0.30070583633225323
1,1,2,12,2,0,12,0,0,2.0,8,0.0,0,0.0,1.0,0,0,3.0,0,0.0,False,False,0.2,False,0.2,False,0.3,GMean,GMean,False,0.2996567915352419
6,2,0,11,18,9,10,1,5,0.2,65,1.0,0,0.7333333329999999,0.333333333,1,1,9.666666667000001,3,1.1667,True,True,0.6,True,0.7,True,0.8,GMean,GMean,True,0.7995248830395647
8,1,0,4,19,2,1,3,6,0.17857142899999998,116,1.0,2,0.0,0.34375,0,0,13.0,2,1.0,False,True,0.8,True,0.8,False,0.5,GMean,GMean,False,0.5010636109861508
6,1,5,5,18,5,5,0,1,0.6,88,0.5,0,0.0,0.7,0,0,13.33333333,1,0.5,False,False,0.4,True,0.6,False,0.5,GMean,GMean,False,0.5001163317335827
21,1,0,6,54,98,3,6,9,0.765,509,1.0,5,0.0,0.204081633,0,0,22.76190476,3,1.2857,True,True,0.7,True,0.9,True,1.0,GMean,GMean,True,0.9994047974499393
24,1,0,20,24,276,19,1,24,2.0,24,0.0,0,0.0,0.291666667,0,0,0.0,1,1.0,True,True,1.0,True,1.0,True,1.0,GMean,GMean,True,1.0
2,1,0,1,5,1,1,0,0,1.0,44,0.0,0,0.0,1.0,0,0,17.0,0,0.0,True,False,0.0,False,0.2,False,0.0,GMean,GMean,False,0.00047057508242425404
7,2,2,10,27,1,2,8,6,0.333333333,136,1.0,1,0.666666667,0.342857143,2,3,18.28571429,5,1.5714,True,True,0.8,True,1.0,True,0.9,GMean,GMean,True,0.9001150788975636
7,1,0,4,8,19,4,0,7,0.979166667,49,0.0,2,0.0,0.523809524,0,0,4.857142857,2,0.7143,True,False,0.5,False,0.3,False,0.2,GMean,GMean,False,0.20059506061823532
3,3,0,4,7,3,0,4,3,2.0,20,0.0,0,0.7777777779999999,0.5555555560000001,2,3,5.666666667,1,0.6667,False,True,0.7,False,0.4,True,0.8,GMean,GMean,True,0.7989360709848651
6,2,0,3,12,3,0,3,6,0.6,69,1.0,0,0.5555555560000001,0.380952381,0,0,9.833333332999999,1,0.6667,False,False,0.1,True,0.8,False,0.3,GMean,GMean,False,0.30094080269171264
6,3,0,16,33,3,1,16,6,0.4,297,1.0,1,0.88372093,0.351851852,2,3,48.16666667,1,0.8333,True,True,0.9,True,0.9,True,0.6,GMean,GMean,True,0.6010645705152379
9,3,1,6,21,2,3,4,7,0.475,278,1.0,1,0.533333333,0.355555556,1,3,29.33333333,1,0.7778,True,True,0.7,True,0.7,True,0.8,GMean,GMean,True,0.7996449819599744
7,1,0,1,10,21,1,0,7,2.0,155,0.0,0,0.0,0.321428571,0,0,21.14285714,4,2.5714,False,False,0.4,False,0.2,False,0.2,GMean,GMean,False,0.20023902955831585
7,2,0,3,32,1,1,2,6,0.583333333,346,1.0,0,0.444444444,0.444444444,1,2,47.57142857,2,0.8571,False,False,0.5,False,0.5,False,0.5,GMean,GMean,False,0.5000000000000001
20,1,0,12,77,64,3,10,5,0.71291866,1021,0.818181818,3,0.0,0.205263158,0,0,49.5,2,1.0,True,False,0.5,True,0.7,True,0.6,FMeasure,FMeasure,True,0.6994116652488972
15,2,0,17,58,37,4,17,4,0.7792207790000001,751,0.0,6,0.35,0.19047619,0,0,48.33333333,5,1.5333,True,True,0.6,True,0.7,True,0.6,GMean,GMean,True,0.6002357957435269
19,1,0,14,45,79,2,12,6,0.7094017090000001,629,1.0,7,0.0,0.25,0,0,31.42105263,4,1.1053,True,True,0.7,True,0.9,True,1.0,GMean,GMean,True,0.999405764589663
14,3,0,13,24,69,0,13,12,0.963369963,723,0.571428571,0,0.454545455,0.205128205,0,0,49.14285714,1,0.8571,False,True,1.0,True,1.0,True,1.0,GMean,GMean,True,1.0
2,1,0,6,22,1,0,6,2,2.0,172,0.0,0,0.0,0.5,0,0,85.0,1,0.5,False,False,0.5,True,0.6,True,0.8,Accuracy,Accuracy,False,0.5014650651349611
7,1,1,6,9,21,2,5,1,2.0,15,0.0,0,0.0,0.428571429,0,0,1.142857143,1,0.8571,True,False,0.2,False,0.3,False,0.5,GMean,GMean,False,0.49916998490985703
6,2,0,8,8,15,2,8,1,1.0,30,0.0,2,0.444444444,0.333333333,0,0,3.666666667,1,0.8333,False,False,0.3,False,0.1,False,0.4,GMean,GMean,False,0.39916972158101527
3,1,0,4,7,3,2,2,3,2.0,28,0.0,0,0.0,0.833333333,0,0,8.333333332999999,2,1.0,False,False,0.5,False,0.1,False,0.4,GMean,GMean,False,0.3999089116363213
2,1,3,16,3,1,15,1,2,2.0,5,0.0,0,0.0,1.0,0,0,1.5,1,0.5,True,False,0.4,True,0.7,True,0.8,FMeasure,FMeasure,True,0.6976795846786663
1,1,0,2,2,0,1,1,0,2.0,18,0.0,3,0.0,1.0,0,0,12.0,0,0.0,False,False,0.0,False,0.1,False,0.2,GMean,GMean,False,0.1995730770942876
2,1,0,2,4,0,0,2,2,0.0,33,1.0,0,0.0,0.666666667,0,0,14.5,3,1.5,False,False,0.1,False,0.5,False,0.3,GMean,GMean,False,0.29990030912346144
