wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,buggy,Accuracy_Pred,Accuracy_Pred_Prob,FMeasure_Pred,FMeasure_Pred_Prob,GMean_Pred,GMean_Pred_Prob,Function to be selected,PredictedTechnique,DSF_Prediction,DSF_Pred_Prob
6.0,3.0,0,17.0,35.0,15.0,6.0,17.0,6.0,2.0,266.0,0.0,0.0,0.902439,0.44444399999999995,0,0,43.333333,3.0,1.0,False,False,0.0,False,0.1,False,0.0,Accuracy,Accuracy,False,0.00019488186342758664
8.0,2.0,0,12.0,25.0,0.0,6.0,6.0,7.0,0.428571,152.0,0.2,2.0,0.807692,0.28571399999999997,0,0,17.375,1.0,0.625,False,False,0.1,False,0.3,False,0.2,Accuracy,Accuracy,False,0.10065732044505693
7.0,2.0,0,4.0,9.0,1.0,2.0,2.0,7.0,0.416667,98.0,0.0,1.0,0.545455,0.571429,1,2,12.714286,2.0,0.8571,False,False,0.0,False,0.0,False,0.1,Accuracy,Accuracy,False,0.00027863683468463534
6.0,2.0,0,14.0,26.0,0.0,6.0,8.0,6.0,0.0,302.0,1.0,0.0,0.84,0.416667,0,0,49.166667,1.0,0.6667,False,False,0.1,False,0.3,False,0.0,Accuracy,Accuracy,False,0.10004416846174677
2.0,3.0,0,1.0,12.0,1.0,1.0,0.0,1.0,2.0,55.0,0.0,0.0,0.978723,0.75,0,0,26.5,1.0,0.5,False,False,0.2,False,0.2,False,0.3666666666666665,Accuracy,Accuracy,False,0.20040238214326886
1.0,4.0,0,1.0,5.0,0.0,1.0,0.0,1.0,2.0,24.0,0.0,0.0,1.0,1.0,0,0,23.0,0.0,0.0,True,False,0.0,False,0.0,False,0.0,Accuracy,Accuracy,False,0.0
69.0,1.0,0,25.0,70.0,2326.0,2.0,23.0,67.0,0.965686,216.0,0.0,0.0,0.0,0.10526300000000001,0,0,2.086957,2.0,0.9855,False,False,0.1,False,0.1,False,0.0,Accuracy,Accuracy,False,0.09978733821380055
6.0,1.0,0,3.0,18.0,0.0,1.0,2.0,6.0,0.633333,148.0,1.0,1.0,0.0,0.5,0,0,22.666667,1.0,0.8333,False,False,0.4,True,0.6,False,0.3,Accuracy,Accuracy,False,0.40003120087298744
4.0,4.0,0,2.0,17.0,0.0,1.0,1.0,4.0,0.22222199999999998,129.0,1.0,1.0,0.9682540000000001,0.5,0,0,30.5,1.0,0.5,False,False,0.4,True,0.65,True,0.9,Accuracy,Accuracy,False,0.4012285406561813
54.0,1.0,3,13.0,56.0,1419.0,4.0,9.0,54.0,0.9433959999999999,166.0,0.0,1.0,0.0,0.140432,0,0,2.055556,2.0,0.9815,False,False,0.0,False,0.0,False,0.0,Accuracy,Accuracy,False,0.0
1.0,3.0,0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,4.0,0.0,0.0,1.0,1.0,0,0,3.0,0.0,0.0,False,False,0.31,False,0.375,False,0.22333333333333333,Accuracy,Accuracy,False,0.3099148941696584
1.0,4.0,0,1.0,5.0,0.0,1.0,0.0,1.0,2.0,24.0,0.0,0.0,1.0,1.0,0,0,23.0,0.0,0.0,False,False,0.29166666666666663,True,0.6,True,0.9,Accuracy,Accuracy,False,0.29295713625128217
2.0,1.0,0,2.0,3.0,1.0,2.0,0.0,1.0,1.0,62.0,0.0,0.0,0.0,1.0,0,0,29.0,0.0,0.0,False,False,0.13666666666666666,False,0.25,False,0.5,Accuracy,Accuracy,False,0.13734060243485513
5.0,2.0,0,10.0,14.0,0.0,7.0,3.0,5.0,0.25,118.0,0.0,0.0,0.875,0.36,0,0,21.4,1.0,0.6,False,False,0.0,False,0.2333333333333333,False,0.05,Accuracy,Accuracy,False,0.0002758199632470043
5.0,4.0,0,3.0,19.0,0.0,1.0,2.0,5.0,0.5,132.0,0.0,1.0,0.9384620000000001,0.45,0,0,25.0,1.0,0.8,True,True,0.7,False,0.0,False,0.1,Accuracy,Accuracy,True,0.6985547381346979
2.0,1.0,0,1.0,8.0,1.0,1.0,0.0,2.0,2.0,23.0,0.0,0.0,0.0,0.5,0,0,10.5,2.0,1.0,False,False,0.05,False,0.075,False,0.0,Accuracy,Accuracy,False,0.04995003882854937
7.0,3.0,0,18.0,35.0,21.0,7.0,18.0,3.0,2.0,394.0,0.0,0.0,0.8809520000000001,0.428571,0,0,55.285714,5.0,1.7143,False,False,0.0,False,0.2,False,0.1,Accuracy,Accuracy,False,0.0002856561303919066
1.899527,4.0,0,4.0,12.024823,0.0,1.0,3.0,1.08905,0.974175,145.05504399999995,1.0,1.369003,0.997814,0.884815,0,0,123.399355,0.376027,0.06036900000000001,True,True,0.8333333333333333,True,0.7,True,0.9,Accuracy,Accuracy,True,0.8333220224099546
1.8052279999999998,4.0,0,3.256016,11.846295,0.0,1.0,2.4229,1.204914,0.8779450000000001,138.184707,1.0,2.0,0.997128,0.864901,0,0,104.14518299999999,0.217602,0.21600300000000008,True,True,1.0,True,1.0,True,1.0,Accuracy,Accuracy,True,1.0
4.396104,2.774501,0,9.210253999999999,49.220733,0.073061,0.586248,2.3022810000000002,2.0,0.613152,196.13844699999999,1.0,9.588413000000001,0.690867,0.622905,0,0,79.53045,35.449858,5.617387,True,False,0.4,True,0.9,True,1.0,FMeasure,FMeasure,True,0.8853013727039052
1.282678,4.0,0,3.1726490000000003,15.863617000000001,0.0,1.0,2.789191,1.300993,0.568344,138.745091,1.0,2.0,0.999727,0.9509049999999999,0,0,106.16233799999999,0.99124,0.18440499999999999,True,True,1.0,True,0.9,True,0.9,Accuracy,Accuracy,True,0.9998178394302917
1.910566,4.0,0,2.282057,5.661461,0.0,1.0,2.841781,1.509387,0.691369,162.72256299999995,0.265903,0.063449,0.9904700000000001,0.928998,0,0,46.17168,0.642382,0.17667,True,True,0.675,False,0.3333333333333333,False,0.35,Accuracy,Accuracy,True,0.674416799405774
1.601437,4.0,0,2.415813,6.7298029999999995,0.0,1.0,1.248384,3.914827,1.5947360000000002,36.231602,0.0,0.5423,0.991535,0.946058,0,0,24.1446,0.000817,0.750479,True,False,0.25,False,0.3,True,0.525,GMean,GMean,True,0.5191305305024436
